   mean     std    e1    e2
   3.34    1.40 -4.50 -1.00
   3.35    1.38 -5.00  1.50
   3.36    1.38 -5.00  1.00
   3.36    1.35 -3.50 -5.00
   3.36    1.36 -4.00 -3.00
   3.37    1.40 -4.50 -1.50
   3.38    1.36 -4.00 -3.50
   3.38    1.37 -5.00  0.50
   3.38    1.39 -4.50 -2.00
   3.40    1.37 -5.00  0.00
   3.40    1.37 -4.00 -4.00
   3.41    1.36 -4.00 -4.50
   3.41    1.38 -5.00 -0.50
   3.42    1.38 -4.50 -2.50
   3.43    1.34 -4.00 -5.00
   3.44    1.39 -5.00 -1.00
   3.44    1.39 -5.00 -1.50
   3.44    1.36 -4.50 -3.00
   3.46    1.39 -5.00 -2.00
   3.46    1.35 -4.50 -3.50
   3.47    1.34 -4.50 -4.00
   3.48    1.37 -5.00 -2.50
   3.49    1.34 -4.50 -4.50
   3.50    1.35 -5.00 -3.00
   3.52    1.31 -4.50 -5.00
   3.52    1.33 -5.00 -3.50
   3.54    1.32 -5.00 -4.00
   3.55    1.31 -5.00 -4.50
   3.56    1.31 -5.00 -5.00
