   mean     std    e1    e2
   2.72    1.54 -5.00  4.50
   2.73    1.52 -3.00 -2.50
   2.73    1.55 -4.50  2.00
   2.74    1.54 -5.00  4.00
   2.74    1.58 -4.00  0.00
   2.76    1.55 -3.50 -1.50
   2.77    1.55 -4.50  1.50
   2.77    1.41 -2.00 -5.00
   2.77    1.51 -3.00 -3.00
   2.78    1.55 -5.00  3.50
   2.78    1.57 -4.00 -0.50
   2.78    1.57 -4.50  1.00
   2.79    1.55 -5.00  3.00
   2.79    1.45 -2.50 -4.50
   2.80    1.53 -3.50 -2.00
   2.81    1.51 -3.00 -3.50
   2.81    1.58 -4.50  0.50
   2.81    1.56 -5.00  2.50
   2.81    1.56 -4.00 -1.00
   2.83    1.55 -5.00  2.00
   2.83    1.58 -4.50  0.00
   2.84    1.53 -3.50 -2.50
   2.84    1.52 -3.00 -4.00
   2.85    1.57 -4.00 -1.50
   2.86    1.56 -5.00  1.50
   2.86    1.59 -4.50 -0.50
   2.87    1.57 -5.00  1.00
   2.87    1.53 -3.50 -3.00
   2.89    1.56 -4.00 -2.00
   2.89    1.51 -3.00 -4.50
   2.89    1.58 -4.50 -1.00
   2.90    1.54 -3.50 -3.50
   2.90    1.57 -5.00  0.50
   2.92    1.43 -2.50 -5.00
   2.92    1.58 -5.00  0.00
   2.93    1.55 -4.00 -2.50
   2.93    1.59 -4.50 -1.50
   2.93    1.54 -3.50 -4.00
   2.95    1.60 -5.00 -0.50
   2.96    1.59 -4.50 -2.00
   2.96    1.54 -4.00 -3.00
   2.97    1.54 -3.50 -4.50
   2.98    1.61 -5.00 -1.00
   2.99    1.54 -4.00 -3.50
   2.99    1.60 -5.00 -1.50
   3.00    1.46 -3.00 -5.00
   3.01    1.57 -4.50 -2.50
   3.01    1.60 -5.00 -2.00
   3.02    1.55 -4.00 -4.00
   3.04    1.55 -4.00 -4.50
   3.04    1.55 -4.50 -3.00
   3.05    1.59 -5.00 -2.50
   3.07    1.56 -4.50 -3.50
   3.08    1.48 -3.50 -5.00
   3.09    1.56 -5.00 -3.00
   3.09    1.55 -4.50 -4.00
   3.10    1.56 -4.50 -4.50
   3.12    1.56 -5.00 -3.50
   3.13    1.50 -4.00 -5.00
   3.15    1.56 -5.00 -4.00
   3.17    1.53 -4.50 -5.00
   3.17    1.56 -5.00 -4.50
   3.19    1.55 -5.00 -5.00
