   mean     std    e1    e2
   0.72    0.68  4.50 -3.50
   0.72    0.60  1.50 -2.00
   0.72    0.70  3.50  2.00
   0.72    0.69  5.00 -4.00
   0.72    0.68  3.50 -3.50
   0.72    0.68  4.00 -3.50
   0.72    0.70  4.50  0.00
   0.73    0.70  3.50  2.50
   0.73    0.70  3.00  3.00
   0.73    0.64  3.00 -3.00
   0.73    0.68  1.00  3.50
   0.73    0.69  4.50 -1.50
   0.73    0.69  4.50 -2.00
   0.73    0.70  3.00  3.50
   0.73    0.73  2.50  4.00
   0.73    0.51  1.00 -0.50
   0.73    0.69  4.00  1.00
   0.73    0.74  2.00  4.50
   0.74    0.70  1.00  4.00
   0.74    0.70  4.00  2.00
   0.74    0.70  4.50  0.50
   0.74    0.68  5.00 -3.50
   0.74    0.70  4.00  1.50
   0.74    0.70  4.50  1.00
   0.74    0.75  1.50  5.00
   0.74    0.69  4.50 -4.00
   0.75    0.75  2.00  5.00
   0.75    0.71  3.50  3.00
   0.75    0.71  5.00 -4.50
   0.75    0.59  0.50  1.50
   0.75    0.72  4.00  3.00
   0.75    0.72  5.00  0.50
   0.75    0.70  5.00  0.00
   0.75    0.70  4.50  1.50
   0.75    0.72  4.00  2.50
   0.75    0.62  0.50  2.00
   0.75    0.70  5.00 -1.00
   0.75    0.68  4.00 -4.00
   0.75    0.53  1.00 -1.00
   0.75    0.71  1.00  4.50
   0.75    0.74  2.50  4.50
   0.75    0.65  0.50  2.50
   0.75    0.72  4.50  2.00
   0.76    0.75  3.00  4.00
   0.76    0.73  4.00  3.50
   0.76    0.71  5.00 -0.50
   0.76    0.70  5.00 -1.50
   0.76    0.55  0.50  1.00
   0.76    0.69  5.00 -3.00
   0.76    0.69  5.00 -2.50
   0.76    0.76  3.00  4.50
   0.76    0.72  3.50  3.50
   0.76    0.64  2.50 -3.00
   0.76    0.68  5.00 -2.00
   0.76    0.76  2.50  5.00
   0.77    0.77  3.00  5.00
   0.77    0.75  3.50  4.00
   0.77    0.67  0.50  3.00
   0.77    0.73  5.00  1.00
   0.77    0.76  4.00  4.00
   0.78    0.68  4.50 -4.50
   0.78    0.75  3.50  4.50
   0.78    0.70  4.00 -4.50
   0.78    0.65  3.00 -3.50
   0.78    0.73  4.50  2.50
   0.78    0.76  4.00  4.50
   0.79    0.66  2.00 -3.00
   0.79    0.73  4.50  3.00
   0.79    0.57  1.00 -1.50
   0.79    0.77  3.50  5.00
   0.79    0.74  5.00  2.00
   0.79    0.74  5.00  1.50
   0.79    0.74  4.50  3.50
   0.79    0.72  5.00 -5.00
   0.80    0.76  4.50  4.00
   0.80    0.76  1.00  5.00
   0.80    0.68  3.50 -4.00
   0.80    0.77  4.00  5.00
   0.80    0.74  5.00  2.50
   0.80    0.76  4.50  4.50
   0.80    0.74  5.00  3.00
   0.81    0.71  4.50 -5.00
   0.81    0.66  2.50 -3.50
   0.81    0.50  0.50  0.50
   0.81    0.77  4.50  5.00
   0.81    0.68  0.50  3.50
   0.82    0.67  1.50 -2.50
   0.82    0.77  5.00  3.50
   0.83    0.72  0.50  4.00
   0.83    0.68  3.00 -4.00
   0.83    0.74  0.50  4.50
   0.83    0.79  5.00  4.00
   0.83    0.80  5.00  4.50
   0.84    0.45  0.50  0.00
   0.84    0.63  1.00 -2.00
   0.85    0.80  5.00  5.00
   0.85    0.71  2.50 -4.00
   0.85    0.73  3.50 -4.50
   0.86    0.75  0.50  5.00
   0.86    0.72  2.00 -3.50
   0.87    0.45  0.50 -0.50
   0.87    0.74  4.00 -5.00
   0.87    0.76  3.00 -4.50
   0.89    0.76  3.50 -5.00
   0.89    0.51  0.50 -1.00
   0.90    0.68  1.00 -2.50
   0.90    0.57  0.50 -1.50
   0.90    0.70  1.50 -3.00
   0.93    0.46  0.00  1.00
   0.94    0.62  0.00  2.50
   0.94    0.46  0.00  0.50
   0.94    0.72  0.00  4.00
   0.94    0.59  0.00  2.00
   0.94    0.54  0.00  0.00
   0.94    0.64  0.00  3.00
   0.95    0.79  2.00 -4.00
   0.95    0.75  0.00  4.50
   0.95    0.50  0.00  1.50
   0.95    0.68  0.00  3.50
   0.95    0.79  2.50 -4.50
   0.95    0.78  0.00  5.00
   0.96    0.81  3.00 -5.00
   0.96    0.63  0.50 -2.00
   0.97    0.78  1.50 -3.50
   0.98    0.74  1.00 -3.00
   1.00    0.82  2.00 -4.50
   1.01    0.84  2.50 -5.00
   1.03    0.78  0.50 -2.50
   1.04    0.82  1.50 -4.00
   1.05    0.48  0.00 -0.50
   1.06    0.84  1.00 -3.50
   1.08    0.56  0.00 -1.00
   1.09    0.92  2.00 -5.00
   1.12    0.71  0.00 -1.50
   1.14    0.86  0.50 -3.00
   1.14    0.82 -0.50  5.00
   1.14    0.92  1.50 -4.50
   1.14    0.81 -0.50  4.50
   1.15    0.78 -0.50  4.00
   1.16    0.76 -0.50  3.50
   1.18    0.68 -0.50  3.00
   1.18    0.93  1.00 -4.00
   1.18    0.83  0.00 -2.00
   1.21    0.68 -0.50  2.50
   1.22    0.62 -0.50  2.00
   1.22    0.99  1.50 -5.00
   1.23    0.69 -0.50  1.00
   1.23    0.65 -0.50  1.50
   1.25    0.93  0.00 -2.50
   1.26    0.95  0.50 -3.50
   1.27    0.76 -0.50  0.00
   1.28    0.74 -0.50  0.50
   1.30    1.02  1.00 -4.50
   1.33    0.85 -0.50 -0.50
   1.35    1.02  0.00 -3.00
   1.37    1.08  1.00 -5.00
   1.37    1.05  0.50 -4.00
   1.39    0.91 -0.50 -1.00
   1.40    1.02 -1.00  5.00
   1.44    1.04 -0.50 -1.50
   1.44    1.00 -1.00  4.50
   1.45    1.12  0.00 -3.50
   1.45    1.09  0.50 -4.50
   1.47    1.01 -1.00  4.00
   1.49    1.10 -0.50 -2.00
   1.50    0.99 -1.00  3.50
   1.51    1.17  0.50 -5.00
   1.51    0.95 -1.00  2.50
   1.53    0.96 -1.00  3.00
   1.53    0.98 -1.00  2.00
   1.56    1.17 -0.50 -2.50
   1.56    1.00 -1.00  1.50
   1.57    1.20  0.00 -4.00
   1.58    1.00 -1.00  1.00
   1.60    1.26 -0.50 -3.00
   1.62    1.03 -1.00  0.50
   1.64    1.26  0.00 -4.50
   1.64    1.09 -1.00  0.00
   1.65    1.12 -1.00 -0.50
   1.65    1.16 -1.00 -1.00
   1.68    1.29 -0.50 -3.50
   1.72    1.20 -1.00 -1.50
   1.73    1.21 -1.50  5.00
   1.73    1.20 -1.50  4.50
   1.73    1.31  0.00 -5.00
   1.76    1.21 -1.50  4.00
   1.76    1.20 -1.50  3.50
   1.77    1.32 -0.50 -4.00
   1.78    1.18 -1.50  3.00
   1.78    1.28 -1.00 -2.00
   1.80    1.19 -1.50  2.50
   1.81    1.32 -1.00 -2.50
   1.84    1.38 -1.00 -3.00
   1.84    1.35 -0.50 -4.50
   1.85    1.21 -1.50  2.00
   1.88    1.23 -1.50  1.00
   1.88    1.21 -1.50  1.50
   1.90    1.27 -1.50  0.50
   1.90    1.38 -0.50 -5.00
   1.90    1.40 -1.00 -3.50
   1.91    1.30 -1.50  0.00
   1.96    1.31 -1.50 -0.50
   1.98    1.32 -1.50 -1.00
   1.99    1.41 -1.00 -4.00
   2.01    1.39 -2.00  5.00
   2.03    1.37 -1.50 -2.00
   2.03    1.40 -2.00  4.50
   2.04    1.32 -1.50 -1.50
   2.04    1.36 -2.00  4.00
   2.05    1.45 -1.00 -4.50
   2.06    1.35 -2.00  3.50
   2.10    1.41 -1.50 -2.50
   2.10    1.47 -1.00 -5.00
   2.12    1.34 -2.00  3.00
   2.12    1.47 -1.50 -3.00
   2.14    1.37 -2.00  2.00
   2.16    1.36 -2.00  2.50
   2.17    1.40 -2.00  1.00
   2.17    1.40 -2.00  1.50
   2.19    1.41 -2.00  0.50
   2.20    1.50 -1.50 -3.50
   2.20    1.40 -2.00  0.00
   2.23    1.43 -2.50  5.00
   2.24    1.49 -1.50 -4.00
   2.26    1.38 -2.00 -0.50
   2.27    1.45 -2.50  4.50
   2.27    1.39 -2.00 -1.00
   2.28    1.45 -2.00 -1.50
   2.28    1.51 -1.50 -4.50
   2.32    1.45 -2.50  4.00
   2.32    1.56 -1.50 -5.00
   2.33    1.46 -2.00 -2.00
   2.34    1.46 -2.50  3.50
   2.36    1.47 -2.50  3.00
   2.36    1.50 -2.00 -2.50
   2.39    1.47 -2.50  2.50
   2.40    1.44 -2.50  2.00
   2.40    1.51 -2.00 -3.00
   2.41    1.52 -2.00 -3.50
   2.42    1.45 -2.50  1.50
   2.42    1.55 -2.00 -4.00
   2.43    1.47 -2.50  1.00
   2.45    1.46 -2.50  0.50
   2.45    1.58 -2.00 -4.50
   2.46    1.47 -2.50  0.00
   2.47    1.50 -2.50 -0.50
   2.49    1.49 -2.50 -1.00
   2.49    1.48 -3.00  5.00
   2.49    1.50 -3.00  4.50
   2.50    1.58 -2.00 -5.00
   2.50    1.53 -2.50 -1.50
   2.51    1.52 -2.50 -2.00
   2.51    1.53 -2.50 -2.50
   2.51    1.49 -3.00  4.00
   2.52    1.50 -3.00  3.50
   2.52    1.49 -3.00  3.00
   2.53    1.57 -2.50 -3.00
   2.54    1.58 -2.50 -3.50
   2.55    1.49 -3.00  2.50
   2.55    1.49 -3.00  2.00
   2.58    1.59 -2.50 -4.00
   2.61    1.61 -2.50 -4.50
   2.61    1.48 -3.00  1.50
   2.61    1.49 -3.00  1.00
   2.62    1.53 -3.00  0.00
   2.63    1.63 -2.50 -5.00
   2.64    1.55 -3.00 -0.50
   2.64    1.55 -3.00 -1.00
   2.65    1.48 -3.00  0.50
   2.65    1.58 -3.50  4.00
   2.67    1.53 -3.50  5.00
   2.68    1.56 -3.00 -1.50
   2.68    1.54 -3.50  4.50
   2.68    1.56 -3.50  3.50
   2.69    1.57 -3.00 -2.00
   2.70    1.57 -3.50  3.00
   2.70    1.59 -3.00 -2.50
   2.72    1.60 -3.00 -3.00
   2.72    1.62 -3.00 -3.50
   2.74    1.65 -3.00 -4.50
   2.74    1.56 -3.50  2.50
   2.74    1.63 -3.00 -4.00
   2.76    1.66 -3.00 -5.00
   2.76    1.54 -3.50  2.00
   2.77    1.57 -4.00  5.00
   2.77    1.53 -3.50  0.00
   2.78    1.54 -3.50  1.50
   2.78    1.54 -3.50 -0.50
   2.79    1.57 -4.00  4.00
   2.79    1.53 -3.50  0.50
   2.80    1.54 -3.50 -1.00
   2.80    1.52 -3.50  1.00
   2.81    1.54 -3.50 -1.50
   2.81    1.56 -4.00  4.50
   2.82    1.55 -3.50 -2.00
   2.82    1.56 -4.00  3.50
   2.83    1.55 -4.00  3.00
   2.84    1.65 -3.50 -4.50
   2.84    1.60 -3.50 -3.00
   2.85    1.67 -3.50 -5.00
   2.85    1.58 -3.50 -2.50
   2.86    1.63 -3.50 -4.00
   2.86    1.62 -3.50 -3.50
   2.87    1.56 -4.50  5.00
   2.87    1.54 -4.00  2.50
   2.88    1.53 -4.00  2.00
   2.88    1.57 -4.50  4.50
   2.90    1.55 -4.50  4.00
   2.91    1.53 -4.00  1.50
   2.91    1.53 -4.00  1.00
   2.93    1.53 -4.00  0.50
   2.93    1.56 -4.00 -1.00
   2.94    1.64 -4.00 -4.50
   2.94    1.54 -4.00  0.00
   2.94    1.54 -4.00 -0.50
   2.94    1.65 -4.00 -5.00
   2.94    1.62 -4.00 -4.00
   2.94    1.54 -4.50  3.50
   2.95    1.54 -4.50  3.00
   2.95    1.56 -4.00 -2.00
   2.95    1.60 -4.00 -3.50
   2.96    1.58 -4.00 -2.50
   2.96    1.56 -4.00 -1.50
   2.96    1.58 -4.00 -3.00
   2.97    1.56 -5.00  5.00
   2.98    1.53 -4.50  2.50
   2.98    1.56 -5.00  4.50
   3.00    1.55 -5.00  3.50
   3.00    1.51 -4.50  2.00
   3.01    1.54 -5.00  4.00
   3.01    1.53 -4.50  1.50
   3.02    1.51 -4.50  1.00
   3.02    1.59 -4.50 -1.50
   3.03    1.52 -5.00  3.00
   3.03    1.68 -4.50 -5.00
   3.03    1.58 -4.50 -2.00
   3.04    1.60 -4.50 -2.50
   3.04    1.51 -4.50  0.50
   3.04    1.52 -5.00  2.50
   3.04    1.57 -4.50 -1.00
   3.04    1.53 -5.00  2.00
   3.05    1.64 -4.50 -4.50
   3.05    1.62 -4.50 -4.00
   3.05    1.51 -4.50  0.00
   3.05    1.54 -4.50 -0.50
   3.05    1.59 -4.50 -3.00
   3.06    1.58 -4.50 -3.50
   3.06    1.52 -5.00  1.50
   3.09    1.57 -5.00 -1.50
   3.09    1.65 -5.00 -5.00
   3.09    1.54 -5.00  1.00
   3.09    1.57 -5.00 -2.00
   3.10    1.58 -5.00 -2.50
   3.10    1.63 -5.00 -4.50
   3.10    1.56 -5.00 -1.00
   3.10    1.60 -5.00 -3.50
   3.11    1.61 -5.00 -4.00
   3.11    1.54 -5.00 -0.50
   3.12    1.52 -5.00  0.50
   3.12    1.52 -5.00  0.00
   3.12    1.58 -5.00 -3.00
