   mean     std    e1    e2
   4.37    0.89  0.50  4.00
   4.37    0.88  0.50  4.50
   4.38    0.88  0.50  5.00
   4.38    0.96 -4.50  1.00
   4.43    0.81  0.00  3.00
   4.43    0.81  0.00  3.50
   4.43    0.81  0.00  2.50
   4.43    0.81  0.00  2.00
   4.43    0.81  0.00  1.50
   4.43    0.81  0.00  5.00
   4.43    0.81  0.00  1.00
   4.43    0.81  0.00  0.50
   4.43    0.81  0.00  4.50
   4.43    0.81  0.00  4.00
   4.44    0.85 -2.00  0.50
   4.44    0.85 -4.00  1.00
   4.45    0.85 -3.50  1.00
   4.46    0.84 -5.00  1.50
   4.47    0.81 -0.50  4.50
   4.48    1.13  0.00  0.00
   4.48    0.81 -0.50  4.00
   4.49    0.78 -0.50  5.00
   4.49    0.80 -0.50  3.50
   4.50    0.79 -0.50  3.00
   4.52    0.82 -1.00  3.50
   4.52    0.82 -1.50  5.00
   4.52    0.78 -0.50  2.50
   4.52    0.78 -1.00  5.00
   4.52    0.77 -1.00  4.50
   4.53    0.77 -0.50  2.00
   4.53    0.77 -1.00  4.00
   4.54    0.81 -1.50  4.50
   4.54    0.81 -0.50  1.50
   4.54    0.81 -1.00  3.00
   4.54    0.73 -4.50  1.50
   4.54    0.73 -3.00  1.00
   4.54    0.73 -1.50  0.50
   4.55    0.81 -1.50  4.00
   4.55    0.80 -2.00  4.50
   4.55    0.71 -4.00  1.50
   4.55    0.79 -1.50  3.00
   4.55    0.79 -2.00  4.00
   4.55    0.79 -2.50  5.00
   4.55    0.79 -0.50  1.00
   4.55    0.79 -1.00  2.00
   4.55    0.80 -2.00  5.00
   4.55    0.80 -1.00  2.50
   4.56    0.80 -1.50  3.50
   4.57    0.68 -2.50  1.00
   4.57    0.68 -5.00  2.00
   4.57    0.73 -1.50  2.50
   4.57    0.73 -3.00  5.00
   4.57    0.73 -2.00  3.50
   4.57    0.73 -2.50  4.00
   4.57    0.73 -2.50  4.50
   4.58    0.73 -1.00  1.50
   4.58    0.73 -3.00  4.50
   4.58    0.73 -2.00  3.00
   4.58    0.73 -3.50  5.00
   4.58    0.73 -2.50  3.50
   4.59    0.73 -1.50  2.00
   4.59    0.73 -3.00  4.00
   4.59    0.73 -3.50  4.50
   4.59    0.65 -3.50  1.50
   4.59    0.72 -2.00  2.50
   4.59    0.72 -4.00  5.00
   4.60    0.64 -4.50  2.00
   4.60    0.71 -2.50  3.00
   4.60    0.71 -5.00  5.00
   4.60    0.71 -1.00  1.00
   4.60    0.71 -4.50  4.50
   4.60    0.71 -2.00  2.00
   4.60    0.71 -1.50  1.50
   4.60    0.71 -3.00  3.00
   4.60    0.71 -0.50  0.50
   4.60    0.71 -4.00  4.00
   4.60    0.71 -3.50  3.50
   4.60    0.71 -2.50  2.50
   4.60    0.64 -1.00  0.50
   4.60    0.64 -3.00  1.50
   4.60    0.64 -5.00  2.50
   4.60    0.64 -2.00  1.00
   4.60    0.64 -4.00  2.00
   4.60    0.68 -4.50  2.50
   4.61    0.68 -4.00  2.50
   4.61    0.71 -4.50  5.00
   4.61    0.71 -4.00  4.50
   4.61    0.71 -3.50  4.00
   4.61    0.68 -2.50  1.50
   4.61    0.68 -5.00  3.00
   4.61    0.70 -3.00  3.50
   4.61    0.69 -3.00  2.00
   4.61    0.69 -1.50  1.00
   4.61    0.69 -4.50  3.00
   4.61    0.68 -3.50  2.00
   4.62    0.68 -5.00  3.50
   4.62    0.70 -5.00  4.50
   4.63    0.68 -3.50  2.50
   4.63    0.69 -4.50  4.00
   4.64    0.67 -2.00  1.50
   4.64    0.67 -4.00  3.00
   4.64    0.68 -4.00  3.50
   4.64    0.68 -3.50  3.00
   4.64    0.67 -4.50  3.50
   4.64    0.68 -3.00  2.50
   4.65    0.68 -5.00  4.00
   4.65    0.68 -2.50  2.00
