   mean     std    e1    e2
   1.11    1.06  4.50  2.00
   1.12    1.12  4.00  4.00
   1.12    1.12  3.50  5.00
   1.12    0.69 -0.50  1.50
   1.13    0.93  2.00 -4.00
   1.13    1.07  0.50  4.50
   1.13    0.92  0.50 -2.00
   1.14    1.00  0.00  4.00
   1.14    1.08  5.00  2.50
   1.14    1.07  4.50  4.50
   1.14    0.64  0.00 -0.50
   1.14    1.08  0.50  5.00
   1.15    1.17  4.00  5.00
   1.15    0.77 -0.50  2.50
   1.15    1.07  5.00  3.00
   1.15    1.08  4.50  3.50
   1.16    1.08  4.50  4.00
   1.16    0.75 -0.50  1.00
   1.16    0.97  0.50 -2.50
   1.16    1.06  0.00  4.50
   1.17    0.69  3.50 -3.50
   1.17    0.96  1.50 -3.50
   1.17    1.12  4.50  5.00
   1.17    1.08  5.00  3.50
   1.18    1.09  0.00  5.00
   1.18    1.10  4.50  3.00
   1.19    1.10  5.00  4.50
   1.19    1.08  5.00  5.00
   1.20    1.11  4.50  2.50
   1.20    0.83 -0.50  3.00
   1.21    0.99  2.00 -4.50
   1.21    1.06  1.00 -3.50
   1.21    1.11  5.00  4.00
   1.22    1.03 -0.50  4.50
   1.23    0.95 -0.50  3.50
   1.23    1.00 -0.50  4.00
   1.25    1.02  0.50 -3.00
   1.25    0.80  0.00 -1.00
   1.26    0.87  0.00 -1.50
   1.26    1.00  1.50 -4.00
   1.27    1.09 -0.50  5.00
   1.27    0.85 -0.50  0.50
   1.29    0.70  3.50 -4.00
   1.30    1.04  2.00 -5.00
   1.32    0.96  0.00 -2.00
   1.32    0.86 -0.50  0.00
   1.34    1.07  1.50 -4.50
   1.36    0.89  3.50 -5.00
   1.36    1.13  1.00 -4.00
   1.36    0.90 -1.00  2.50
   1.37    0.95 -1.00  2.00
   1.38    1.05  0.00 -2.50
   1.39    1.10  0.50 -3.50
   1.40    0.93 -0.50 -0.50
   1.40    0.94 -1.00  3.00
   1.40    1.13 -1.00  5.00
   1.40    0.66  3.50 -4.50
   1.41    1.12  1.50 -5.00
   1.42    1.08 -1.00  4.50
   1.42    1.01 -1.00  3.50
   1.42    1.00 -1.00  1.50
   1.44    1.13  1.00 -4.50
   1.45    1.07 -1.00  4.00
   1.47    1.10  0.00 -3.00
   1.48    1.01 -0.50 -1.00
   1.49    1.05 -1.00  1.00
   1.52    1.18  1.00 -5.00
   1.53    1.09 -0.50 -1.50
   1.53    1.13  0.50 -4.00
   1.55    1.17  0.00 -3.50
   1.56    1.13 -1.50  3.50
   1.56    1.14 -0.50 -2.00
   1.57    1.05 -1.00  0.50
   1.58    1.11 -1.50  3.00
   1.59    1.16 -1.50  4.00
   1.60    1.19 -1.50  5.00
   1.61    1.21 -1.50  4.50
   1.61    1.12 -1.00  0.00
   1.61    1.16 -1.50  2.50
   1.62    1.20 -0.50 -2.50
   1.64    1.16 -1.00 -0.50
   1.66    1.16  0.50 -4.50
   1.67    1.32 -0.50 -3.00
   1.69    1.21  0.50 -5.00
   1.69    1.23 -1.00 -1.00
   1.69    1.14 -1.50  2.00
   1.70    1.27  0.00 -4.00
   1.75    1.36 -0.50 -3.50
   1.75    1.28 -2.00  4.00
   1.76    1.18 -1.50  1.50
   1.76    1.25 -2.00  3.50
   1.77    1.31 -2.00  4.50
   1.78    1.24 -1.50  1.00
   1.79    1.26 -1.00 -1.50
   1.79    1.33 -2.00  5.00
   1.80    1.30  0.00 -4.50
   1.81    1.30 -1.00 -2.00
   1.83    1.30 -1.50  0.50
   1.83    1.27 -2.00  3.00
   1.83    1.35 -1.00 -2.50
   1.85    1.38 -0.50 -4.00
   1.85    1.41 -1.00 -3.00
   1.85    1.33 -1.50  0.00
   1.90    1.33  0.00 -5.00
   1.91    1.42 -1.00 -3.50
   1.92    1.34 -1.50 -0.50
   1.93    1.36 -2.50  5.00
   1.93    1.29 -2.00  2.50
   1.93    1.32 -1.50 -1.00
   1.94    1.35 -2.50  4.50
   1.96    1.31 -2.00  2.00
   1.97    1.40 -0.50 -4.50
   1.99    1.36 -2.50  4.00
   2.00    1.33 -1.50 -1.50
   2.00    1.37 -1.50 -2.00
   2.00    0.00  4.00 -5.00
   2.00    1.37 -2.00  1.00
   2.00    1.44 -1.00 -4.00
   2.00    1.37 -2.50  3.50
   2.02    1.34 -2.00  1.50
   2.04    1.37 -2.00  0.50
   2.05    1.39 -1.50 -2.50
   2.05    1.36 -2.00  0.00
   2.07    1.44 -1.50 -3.00
   2.08    1.45 -0.50 -5.00
   2.09    1.36 -2.50  3.00
   2.11    1.35 -2.00 -0.50
   2.12    1.48 -1.00 -4.50
   2.14    1.48 -1.50 -3.50
   2.14    1.43 -3.00  5.00
   2.14    1.42 -2.00 -1.50
   2.14    1.43 -3.00  4.50
   2.15    1.38 -2.00 -1.00
   2.16    1.39 -2.50  2.50
   2.17    1.43 -3.00  4.00
   2.20    1.39 -2.50  2.00
   2.20    1.43 -2.00 -2.00
   2.20    1.50 -1.50 -4.00
   2.21    1.42 -2.50  1.50
   2.22    1.42 -3.00  3.50
   2.23    1.47 -2.00 -2.50
   2.24    1.43 -2.50  1.00
   2.25    1.50 -1.00 -5.00
   2.26    1.44 -2.50  0.50
   2.26    1.45 -2.50  0.00
   2.27    1.42 -3.00  3.00
   2.28    1.49 -3.50  5.00
   2.28    1.47 -2.00 -3.00
   2.30    1.51 -1.50 -4.50
   2.31    1.46 -2.50 -0.50
   2.32    1.50 -2.00 -3.50
   2.32    1.52 -2.00 -4.00
   2.32    1.50 -3.50  4.50
   2.32    1.48 -2.50 -1.00
   2.32    1.46 -3.00  2.00
   2.32    1.49 -2.50 -1.50
   2.33    1.42 -3.00  2.50
   2.33    1.50 -2.50 -2.00
   2.35    1.52 -2.50 -2.50
   2.36    1.51 -3.50  4.00
   2.37    1.47 -3.00  1.50
   2.39    1.53 -1.50 -5.00
   2.39    1.56 -2.50 -3.00
   2.40    1.53 -4.00  5.00
   2.40    1.46 -3.00  1.00
   2.40    1.56 -2.00 -4.50
   2.41    1.52 -3.00  0.00
   2.43    1.59 -2.50 -3.50
   2.43    1.51 -3.50  3.50
   2.43    1.53 -3.00 -0.50
   2.44    1.47 -3.00  0.50
   2.45    1.53 -3.50  3.00
   2.45    1.54 -3.00 -1.00
   2.47    1.62 -2.50 -4.00
   2.48    1.54 -3.00 -1.50
   2.49    1.54 -2.00 -5.00
   2.50    1.57 -3.50  2.00
   2.50    1.56 -3.50  2.50
   2.51    1.55 -3.00 -2.00
   2.51    1.54 -4.00  4.50
   2.52    1.63 -2.50 -4.50
   2.52    1.55 -4.00  4.00
   2.53    1.61 -3.00 -2.50
   2.54    1.55 -3.50  1.50
   2.55    1.54 -3.50  0.00
   2.55    1.56 -4.50  5.00
   2.55    1.56 -3.50 -0.50
   2.56    1.54 -3.50  1.00
   2.56    1.54 -3.50  0.50
   2.56    1.63 -3.00 -3.00
   2.57    1.57 -4.00  3.50
   2.58    1.66 -3.00 -3.50
   2.58    1.56 -4.00  3.00
   2.59    1.67 -3.00 -4.50
   2.59    1.66 -3.00 -4.00
   2.59    1.56 -3.50 -1.00
   2.60    1.63 -2.50 -5.00
   2.61    1.57 -4.50  4.50
   2.61    1.57 -3.50 -1.50
   2.63    1.56 -4.00  2.50
   2.64    1.59 -4.00  2.00
   2.64    1.59 -3.50 -2.00
   2.65    1.58 -4.00  1.50
   2.66    1.65 -3.00 -5.00
   2.66    1.56 -4.50  4.00
   2.68    1.57 -4.00  1.00
   2.69    1.69 -3.50 -4.50
   2.69    1.58 -4.00  0.50
   2.69    1.61 -3.50 -2.50
   2.69    1.58 -5.00  5.00
   2.70    1.64 -3.50 -3.00
   2.70    1.68 -3.50 -4.00
   2.70    1.59 -4.00  0.00
   2.70    1.58 -4.50  3.50
   2.70    1.67 -3.50 -3.50
   2.71    1.63 -4.00 -1.00
   2.71    1.61 -4.00 -0.50
   2.71    1.59 -4.50  3.00
   2.73    1.69 -3.50 -5.00
   2.74    1.58 -4.50  2.00
   2.74    1.59 -4.50  2.50
   2.74    1.59 -5.00  4.50
   2.76    1.62 -4.00 -1.50
   2.76    1.59 -4.50  1.50
   2.77    1.69 -4.00 -4.50
   2.77    1.61 -4.00 -2.00
   2.77    1.57 -4.50  1.00
   2.77    1.71 -4.00 -5.00
   2.77    1.60 -5.00  3.50
   2.78    1.60 -5.00  2.50
   2.78    1.58 -5.00  3.00
   2.78    1.58 -5.00  4.00
   2.78    1.67 -4.00 -4.00
   2.78    1.61 -5.00  2.00
   2.79    1.62 -4.00 -2.50
   2.80    1.63 -4.00 -3.00
   2.80    1.65 -4.00 -3.50
   2.80    1.58 -4.50  0.50
   2.81    1.60 -5.00  1.50
   2.81    1.61 -4.50 -0.50
   2.81    1.59 -4.50  0.00
   2.82    1.66 -4.50 -1.50
   2.82    1.65 -4.50 -1.00
   2.85    1.74 -4.50 -5.00
   2.85    1.63 -4.50 -2.00
   2.85    1.61 -5.00  1.00
   2.86    1.65 -4.50 -2.50
   2.87    1.68 -4.50 -4.00
   2.87    1.69 -4.50 -4.50
   2.88    1.65 -4.50 -3.00
   2.88    1.65 -5.00 -1.50
   2.88    1.65 -4.50 -3.50
   2.88    1.60 -5.00  0.50
   2.88    1.64 -5.00 -0.50
   2.88    1.65 -5.00 -1.00
   2.89    1.61 -5.00  0.00
   2.90    1.64 -5.00 -2.00
   2.91    1.68 -5.00 -4.50
   2.92    1.65 -5.00 -2.50
   2.93    1.72 -5.00 -5.00
   2.94    1.66 -5.00 -3.50
   2.94    1.65 -5.00 -3.00
   2.94    1.66 -5.00 -4.00
