   mean     std    e1    e2
   0.84    0.78  4.00  4.00
   0.85    0.75  0.50  4.50
   0.85    0.67  2.50 -3.50
   0.85    0.90 -0.50  0.50
   0.85    0.77  3.50  5.00
   0.85    0.78  3.00  5.00
   0.85    0.79  5.00 -4.00
   0.85    0.78  4.50  3.00
   0.85    0.78  4.00  4.50
   0.86    0.73  1.50 -3.00
   0.86    0.70  3.50 -4.00
   0.86    0.79  5.00  2.50
   0.86    0.82 -0.50  1.50
   0.86    0.80  4.50  3.50
   0.86    0.79  5.00  3.00
   0.86    0.70  3.00 -4.00
   0.87    0.75  0.00 -1.50
   0.87    0.81  4.50  4.50
   0.87    0.73  2.00 -3.50
   0.87    0.74  0.00  3.50
   0.87    0.73  3.50 -4.50
   0.87    0.79  4.00  5.00
   0.87    0.75  4.00 -4.50
   0.87    0.81  4.50  4.00
   0.88    0.77  4.50 -4.50
   0.88    0.80  5.00 -4.50
   0.88    0.81  5.00  3.50
   0.88    0.78  0.50  5.00
   0.89    0.82  5.00  4.50
   0.89    0.81  5.00  4.00
   0.90    0.92 -0.50  0.00
   0.90    0.82  4.50  5.00
   0.91    0.71  2.50 -4.00
   0.91    0.77  4.50 -5.00
   0.91    0.81  5.00 -5.00
   0.91    0.74  3.00 -4.50
   0.92    0.83  5.00  5.00
   0.92    0.75  3.50 -5.00
   0.92    0.81 -0.50  2.00
   0.92    0.78  4.00 -5.00
   0.94    0.78  0.00  4.00
   0.94    0.72  0.50 -2.50
   0.94    0.77  1.00 -3.00
   0.95    0.83 -0.50  2.50
   0.97    0.79  1.50 -3.50
   0.97    0.79  2.50 -4.50
   0.97    0.78  2.00 -4.00
   0.98    0.83  3.00 -5.00
   0.99    0.78  0.00  4.50
   1.00    0.84 -0.50  3.00
   1.01    0.81  2.00 -4.50
   1.02    0.83  2.50 -5.00
   1.02    0.82  1.50 -4.00
   1.02    0.95 -0.50 -0.50
   1.03    0.79  0.00  5.00
   1.03    0.84 -0.50  3.50
   1.03    0.79  1.00 -3.50
   1.04    0.78  0.00 -2.00
   1.09    0.83 -0.50  4.00
   1.10    0.90  1.50 -4.50
   1.11    0.92  2.00 -5.00
   1.11    0.77  0.50 -3.00
   1.13    0.84 -0.50  5.00
   1.13    0.83 -0.50  4.50
   1.15    0.95 -0.50 -1.00
   1.17    0.88  1.00 -4.00
   1.22    0.79  0.00 -2.50
   1.24    1.10 -1.00  2.00
   1.25    0.99  1.50 -5.00
   1.25    1.07 -1.00  2.50
   1.26    1.11 -1.00  1.50
   1.28    0.83  0.50 -3.50
   1.28    0.97 -0.50 -1.50
   1.29    1.05 -1.00  3.00
   1.29    1.09 -1.00  1.00
   1.30    1.06 -1.00  3.50
   1.30    0.93  1.00 -4.50
   1.33    1.08 -1.00  4.00
   1.36    1.09 -1.00  5.00
   1.36    1.10 -1.00  4.50
   1.37    1.08 -1.00  0.50
   1.41    0.85  0.00 -3.00
   1.42    1.11 -1.00  0.00
   1.42    0.90  0.50 -4.00
   1.43    1.00 -0.50 -2.00
   1.44    0.98  1.00 -5.00
   1.44    1.11 -1.00 -0.50
   1.53    0.91  0.50 -4.50
   1.55    0.89  0.00 -3.50
   1.57    1.12 -1.00 -1.00
   1.60    1.04 -0.50 -2.50
   1.62    1.27 -1.50  2.50
   1.62    1.24 -1.50  3.50
   1.63    1.27 -1.50  2.00
   1.63    1.25 -1.50  3.00
   1.63    1.24 -1.50  5.00
   1.64    1.23 -1.50  4.50
   1.65    1.24 -1.50  4.00
   1.68    0.97  0.50 -5.00
   1.68    1.24 -1.50  1.50
   1.69    1.16 -1.00 -1.50
   1.70    1.23 -1.50  1.00
   1.72    0.94  0.00 -4.00
   1.74    1.28 -1.50  0.50
   1.76    1.10 -0.50 -3.00
   1.80    1.18 -1.00 -2.00
   1.82    1.27 -1.50  0.00
   1.85    1.00  0.00 -4.50
   1.89    1.25 -1.50 -0.50
   1.92    1.34 -2.00  4.50
   1.92    1.36 -2.00  5.00
   1.93    1.09 -0.50 -3.50
   1.94    1.22 -1.00 -2.50
   1.94    1.35 -2.00  4.00
   1.95    1.25 -1.50 -1.00
   1.95    1.39 -2.00  3.00
   1.97    1.36 -2.00  3.50
   1.97    1.40 -2.00  2.50
   2.01    1.27 -1.50 -1.50
   2.01    1.37 -2.00  2.00
   2.04    1.07  0.00 -5.00
   2.05    1.23 -1.00 -3.00
   2.06    1.35 -2.00  1.50
   2.07    1.15 -0.50 -4.00
   2.09    1.35 -2.00  1.00
   2.11    1.29 -1.50 -2.00
   2.13    1.34 -2.00  0.00
   2.14    1.35 -2.00  0.50
   2.19    1.17 -0.50 -4.50
   2.19    1.43 -2.50  5.00
   2.19    1.26 -1.00 -3.50
   2.20    1.44 -2.50  4.50
   2.21    1.47 -2.50  4.00
   2.21    1.35 -2.00 -0.50
   2.23    1.45 -2.50  3.50
   2.26    1.45 -2.50  2.00
   2.26    1.43 -2.50  3.00
   2.27    1.31 -1.50 -2.50
   2.28    1.35 -2.00 -1.00
   2.29    1.42 -2.50  2.50
   2.30    1.20 -0.50 -5.00
   2.32    1.29 -1.00 -4.00
   2.32    1.43 -2.50  1.50
   2.34    1.31 -1.50 -3.00
   2.36    1.33 -2.00 -1.50
   2.37    1.44 -2.50  1.00
   2.40    1.50 -3.00  5.00
   2.41    1.32 -1.00 -4.50
   2.42    1.45 -3.00  4.50
   2.43    1.31 -1.50 -3.50
   2.44    1.42 -2.50  0.50
   2.44    1.46 -3.00  4.00
   2.44    1.33 -2.00 -2.00
   2.46    1.45 -3.00  3.50
   2.47    1.39 -2.50  0.00
   2.49    1.35 -2.00 -2.50
   2.50    1.45 -3.00  3.00
   2.50    1.32 -1.00 -5.00
   2.52    1.46 -3.00  2.50
   2.53    1.39 -2.50 -0.50
   2.53    1.33 -1.50 -4.00
   2.54    1.47 -3.00  2.00
   2.55    1.37 -2.00 -3.00
   2.59    1.47 -3.00  1.50
   2.59    1.38 -2.50 -1.00
   2.60    1.46 -3.50  5.00
   2.61    1.46 -3.00  1.00
   2.61    1.46 -3.50  4.50
   2.62    1.47 -3.50  4.00
   2.62    1.35 -1.50 -4.50
   2.65    1.35 -2.50 -1.50
   2.65    1.39 -2.00 -3.50
   2.66    1.43 -3.00  0.50
   2.68    1.45 -3.50  3.50
   2.69    1.40 -3.00  0.00
   2.70    1.37 -2.50 -2.00
   2.71    1.39 -3.00 -0.50
   2.72    1.36 -1.50 -5.00
   2.72    1.38 -2.00 -4.00
   2.73    1.42 -3.50  3.00
   2.73    1.45 -3.50  2.50
   2.75    1.49 -4.00  5.00
   2.75    1.46 -3.50  1.50
   2.75    1.36 -2.50 -2.50
   2.75    1.46 -3.50  2.00
   2.76    1.38 -3.00 -1.00
   2.78    1.48 -4.00  4.50
   2.79    1.44 -3.50  1.00
   2.79    1.39 -2.00 -4.50
   2.81    1.37 -2.50 -3.00
   2.83    1.42 -3.50  0.50
   2.84    1.39 -2.50 -3.50
   2.84    1.47 -4.00  4.00
   2.84    1.45 -4.00  3.50
   2.85    1.37 -2.00 -5.00
   2.85    1.38 -3.00 -1.50
   2.87    1.48 -4.00  2.50
   2.88    1.39 -3.50  0.00
   2.88    1.38 -3.00 -2.00
   2.88    1.43 -4.00  3.00
   2.90    1.47 -4.50  5.00
   2.91    1.47 -4.00  2.00
   2.92    1.39 -2.50 -4.00
   2.93    1.46 -4.50  4.50
   2.93    1.39 -3.50 -0.50
   2.94    1.38 -3.00 -2.50
   2.95    1.45 -4.00  1.50
   2.97    1.45 -4.50  4.00
   2.97    1.35 -3.00 -3.00
   2.97    1.45 -4.00  1.00
   2.98    1.38 -2.50 -4.50
   2.98    1.45 -4.50  3.50
   2.99    1.40 -3.50 -1.00
   2.99    1.41 -3.50 -1.50
   3.00    1.45 -4.50  3.00
   3.00    1.37 -3.00 -3.50
   3.01    1.42 -4.00  0.50
   3.02    1.47 -4.50  2.50
   3.02    1.45 -5.00  5.00
   3.02    1.37 -2.50 -5.00
   3.03    1.40 -3.00 -4.00
   3.04    1.40 -3.50 -2.00
   3.04    1.46 -4.50  2.00
   3.07    1.40 -4.00  0.00
   3.08    1.43 -5.00  4.50
   3.08    1.44 -4.50  1.50
   3.08    1.39 -3.00 -4.50
   3.09    1.37 -3.50 -2.50
   3.09    1.40 -4.00 -0.50
   3.10    1.44 -5.00  4.00
   3.10    1.43 -4.50  1.00
   3.11    1.39 -3.50 -3.00
   3.11    1.44 -5.00  3.50
   3.11    1.46 -5.00  3.00
   3.12    1.38 -4.00 -1.00
   3.13    1.42 -4.50  0.50
   3.13    1.39 -3.50 -3.50
   3.14    1.45 -5.00  2.50
   3.14    1.41 -4.00 -1.50
   3.15    1.42 -4.00 -2.00
   3.15    1.35 -3.00 -5.00
   3.15    1.39 -4.50  0.00
   3.16    1.45 -5.00  2.00
   3.18    1.44 -5.00  1.50
   3.18    1.39 -4.00 -2.50
   3.18    1.35 -3.50 -4.00
   3.20    1.39 -4.50 -0.50
   3.21    1.43 -5.00  1.00
   3.22    1.38 -3.50 -4.50
   3.22    1.38 -4.00 -3.00
   3.23    1.38 -4.50 -1.00
   3.24    1.41 -3.50 -5.00
   3.25    1.41 -4.50 -2.00
   3.26    1.37 -4.50 -1.50
   3.26    1.42 -5.00  0.50
   3.28    1.34 -4.00 -3.50
   3.29    1.36 -4.00 -4.00
   3.29    1.39 -4.50 -2.50
   3.30    1.38 -5.00  0.00
   3.30    1.36 -5.00 -0.50
   3.32    1.38 -4.50 -3.00
   3.33    1.36 -4.00 -4.50
   3.33    1.39 -5.00 -1.50
   3.34    1.36 -5.00 -1.00
   3.36    1.36 -4.50 -3.50
   3.36    1.40 -5.00 -2.00
   3.36    1.35 -4.00 -5.00
   3.39    1.37 -5.00 -2.50
   3.41    1.36 -5.00 -3.00
   3.41    1.35 -5.00 -3.50
   3.42    1.33 -4.50 -4.50
   3.42    1.31 -4.50 -4.00
   3.43    1.34 -4.50 -5.00
   3.44    1.34 -5.00 -4.00
   3.47    1.29 -5.00 -4.50
   3.49    1.32 -5.00 -5.00
