   mean     std    e1    e2
   1.22    1.05  2.50  3.50
   1.22    1.09  0.50  4.50
   1.22    1.09  1.00  5.00
   1.22    1.09 -0.50 -1.00
   1.23    1.08  2.00  4.50
   1.23    1.10  1.50  5.00
   1.24    1.01  1.50 -3.50
   1.24    1.00  2.50 -5.00
   1.24    1.06  3.00  3.50
   1.25    1.05  2.50  4.00
   1.25    1.04  0.00  4.50
   1.25    1.10  2.50  5.00
   1.25    1.08  3.00  4.00
   1.25    1.10  0.50  5.00
   1.26    1.02  3.50  2.00
   1.26    1.08  2.50  4.50
   1.26    0.99  4.00 -0.50
   1.26    0.98  4.00  0.00
   1.27    0.99  2.00 -4.00
   1.27    1.11  3.00  4.50
   1.27    1.13 -1.00  1.00
   1.27    1.05  4.00  1.00
   1.27    1.03  4.00  1.50
   1.28    1.06  3.50  2.50
   1.28    1.09  4.00  2.00
   1.28    1.11  3.00  5.00
   1.28    1.07  3.50  3.00
   1.28    1.02 -0.50  4.00
   1.29    0.95  4.50 -0.50
   1.29    0.95  5.00  0.00
   1.29    1.05  4.00  0.50
   1.29    1.02  0.50 -3.00
   1.30    0.97  5.00  0.50
   1.30    1.06 -1.00  3.50
   1.31    1.09  3.50  3.50
   1.31    1.05  1.50 -4.00
   1.31    1.08  0.00  5.00
   1.31    1.05  1.00 -3.50
   1.32    1.13  3.50  4.50
   1.32    1.14  4.00  2.50
   1.32    1.11  3.50  4.00
   1.32    1.01  2.00 -4.50
   1.33    1.13  3.50  5.00
   1.33    1.02 -0.50  4.50
   1.33    1.18  4.00  4.00
   1.34    1.16  4.00  3.00
   1.34    1.18  4.00  4.50
   1.34    1.17  4.00  5.00
   1.35    1.18  4.00  3.50
   1.35    1.03 -0.50  5.00
   1.36    1.04  0.00 -2.50
   1.36    1.10 -0.50 -1.50
   1.37    1.08  4.50  1.00
   1.37    1.05  4.50  0.00
   1.37    1.15 -1.00  0.50
   1.38    1.11  4.50  2.00
   1.38    1.13  4.50  1.50
   1.39    1.07  5.00  2.00
   1.40    1.11 -1.00  4.00
   1.40    1.21 -1.00  0.00
   1.40    1.09  5.00  1.00
   1.41    1.10  5.00  1.50
   1.41    1.12  4.50  3.50
   1.42    1.09  2.00 -5.00
   1.42    1.17  4.50  4.50
   1.42    1.11  1.50 -4.50
   1.43    1.18  4.50  5.00
   1.43    1.11  1.00 -4.00
   1.43    1.12  5.00  3.00
   1.43    1.16 -1.50  3.00
   1.43    1.10  4.50  0.50
   1.43    1.21 -1.50  2.50
   1.43    1.14  5.00  2.50
   1.43    1.12  4.50  2.50
   1.44    1.12  5.00  3.50
   1.45    1.22 -1.00 -0.50
   1.45    1.16  4.50  3.00
   1.45    1.16  4.50  4.00
   1.45    1.13  5.00  4.00
   1.46    1.15  5.00  4.50
   1.47    1.16 -1.00  4.50
   1.47    1.16  5.00  5.00
   1.47    1.16 -1.50  3.50
   1.48    1.07  0.50 -3.50
   1.49    1.16 -1.00  5.00
   1.50    1.21 -1.50  2.00
   1.53    1.12 -0.50 -2.00
   1.53    1.12  1.00 -4.50
   1.54    1.15  1.50 -5.00
   1.55    0.78  3.50 -4.00
   1.55    1.04  0.00 -3.00
   1.56    0.68  3.50 -3.50
   1.57    1.17 -1.50  4.00
   1.60    1.24 -1.00 -1.00
   1.60    0.80  3.50 -4.50
   1.60    1.22 -1.50  1.50
   1.61    1.19 -1.50  4.50
   1.63    1.10  0.50 -4.00
   1.64    1.15  1.00 -5.00
   1.64    1.24 -1.50  1.00
   1.65    1.22 -1.50  5.00
   1.70    1.16 -0.50 -2.50
   1.70    1.32 -1.50  0.50
   1.73    1.27 -2.00  4.00
   1.74    0.85  3.50 -5.00
   1.74    1.09  0.50 -4.50
   1.75    1.34 -2.00  3.00
   1.75    1.05  0.00 -3.50
   1.76    1.30 -2.00  3.50
   1.76    1.24 -1.00 -1.50
   1.77    1.35 -1.50  0.00
   1.78    1.29 -2.00  4.50
   1.82    1.34 -2.00  2.50
   1.82    1.32 -2.00  5.00
   1.84    1.34 -1.50 -0.50
   1.84    1.24 -1.00 -2.00
   1.85    1.20 -0.50 -3.00
   1.89    1.10  0.50 -5.00
   1.90    1.33 -2.00  2.00
   1.91    1.04  0.00 -4.00
   1.93    1.32 -1.50 -1.00
   1.96    1.43 -2.50  4.00
   1.96    1.36 -2.50  4.50
   1.97    1.27 -1.00 -2.50
   1.98    1.34 -2.00  1.50
   1.99    1.33 -1.50 -1.50
   2.00    1.41 -2.50  3.50
   2.00    0.00  4.00 -5.00
   2.01    1.39 -2.50  5.00
   2.02    1.37 -2.00  1.00
   2.03    1.16 -0.50 -3.50
   2.05    1.07  0.00 -4.50
   2.07    1.29 -1.00 -3.00
   2.08    1.39 -2.00  0.50
   2.08    1.39 -2.00  0.00
   2.08    1.39 -2.50  3.00
   2.10    1.35 -1.50 -2.00
   2.14    1.49 -3.00  5.00
   2.14    1.44 -3.00  4.50
   2.14    1.39 -2.00 -0.50
   2.16    1.41 -2.50  2.00
   2.17    1.39 -2.50  2.50
   2.19    1.41 -2.00 -1.00
   2.19    1.44 -3.00  4.00
   2.21    1.11  0.00 -5.00
   2.22    1.33 -1.00 -3.50
   2.22    1.36 -1.50 -2.50
   2.23    1.19 -0.50 -4.00
   2.25    1.42 -2.50  1.50
   2.26    1.44 -3.00  3.50
   2.27    1.45 -2.50  1.00
   2.28    1.38 -2.00 -1.50
   2.30    1.35 -1.50 -3.00
   2.30    1.48 -3.50  5.00
   2.32    1.45 -2.50  0.50
   2.34    1.44 -3.00  3.00
   2.35    1.38 -2.00 -2.00
   2.35    1.17 -0.50 -4.50
   2.35    1.48 -3.50  4.50
   2.36    1.42 -2.50  0.00
   2.38    1.34 -1.50 -3.50
   2.40    1.43 -2.50 -0.50
   2.40    1.28 -1.00 -4.00
   2.40    1.39 -2.00 -2.50
   2.40    1.45 -3.00  2.50
   2.41    1.50 -3.50  4.00
   2.43    1.48 -3.00  2.00
   2.46    1.44 -2.50 -1.00
   2.47    1.22 -0.50 -5.00
   2.47    1.50 -3.00  1.50
   2.47    1.42 -2.00 -3.00
   2.48    1.54 -4.00  5.00
   2.49    1.49 -3.00  1.00
   2.50    1.41 -2.50 -1.50
   2.51    1.47 -3.50  3.50
   2.52    1.49 -3.00  0.50
   2.54    1.47 -3.00  0.00
   2.54    1.41 -2.50 -2.00
   2.55    1.31 -1.00 -4.50
   2.56    1.44 -2.00 -3.50
   2.56    1.54 -4.00  4.50
   2.57    1.44 -3.50  3.00
   2.57    1.34 -1.50 -4.00
   2.57    1.46 -3.00 -0.50
   2.58    1.48 -3.50  2.50
   2.60    1.52 -3.50  1.50
   2.60    1.51 -3.50  2.00
   2.61    1.42 -2.50 -2.50
   2.61    1.45 -3.00 -1.00
   2.65    1.52 -3.50  1.00
   2.67    1.49 -3.00 -1.50
   2.67    1.31 -1.00 -5.00
   2.67    1.54 -4.50  5.00
   2.67    1.50 -4.00  4.00
   2.68    1.41 -2.00 -4.00
   2.68    1.42 -2.50 -3.00
   2.69    1.49 -3.50  0.50
   2.69    1.48 -3.00 -2.00
   2.70    1.35 -1.50 -4.50
   2.70    1.49 -4.00  3.50
   2.72    1.45 -2.50 -3.50
   2.72    1.46 -3.50  0.00
   2.74    1.48 -4.00  3.00
   2.75    1.54 -4.00  2.50
   2.75    1.52 -4.50  4.50
   2.77    1.48 -3.50 -0.50
   2.78    1.47 -3.00 -2.50
   2.78    1.54 -4.00  2.00
   2.78    1.47 -2.50 -4.00
   2.79    1.55 -4.00  1.50
   2.80    1.50 -4.50  4.00
   2.81    1.45 -3.00 -3.00
   2.81    1.51 -3.50 -1.00
   2.81    1.52 -5.00  5.00
   2.81    1.52 -3.50 -1.50
   2.82    1.38 -2.00 -4.50
   2.82    1.54 -4.00  1.00
   2.82    1.51 -4.50  3.50
   2.83    1.35 -1.50 -5.00
   2.84    1.52 -4.00  0.50
   2.85    1.47 -3.00 -3.50
   2.85    1.54 -3.50 -2.00
   2.86    1.53 -4.50  3.00
   2.88    1.56 -4.50  2.50
   2.88    1.51 -3.50 -2.50
   2.89    1.48 -3.00 -4.00
   2.89    1.55 -4.50  2.00
   2.90    1.51 -4.00  0.00
   2.90    1.50 -5.00  4.50
   2.92    1.35 -2.00 -5.00
   2.93    1.51 -4.00 -0.50
   2.93    1.54 -4.50  1.50
   2.93    1.52 -4.00 -1.00
   2.93    1.52 -4.50  1.00
   2.94    1.52 -5.00  4.00
   2.95    1.48 -3.50 -3.00
   2.95    1.57 -5.00  3.00
   2.95    1.54 -4.00 -1.50
   2.95    1.56 -4.00 -2.00
   2.96    1.52 -4.50  0.50
   2.96    1.39 -2.50 -4.50
   2.96    1.49 -3.50 -3.50
   2.96    1.53 -5.00  3.50
   2.97    1.55 -5.00  2.50
   2.98    1.51 -4.50  0.00
   2.98    1.54 -4.00 -2.50
   2.99    1.55 -5.00  2.00
   2.99    1.49 -3.50 -4.00
   3.00    1.52 -4.50 -0.50
   3.00    1.54 -5.00  1.50
   3.02    1.44 -3.00 -4.50
   3.02    1.53 -4.00 -3.00
   3.03    1.54 -4.50 -1.00
   3.03    1.39 -2.50 -5.00
   3.03    1.53 -5.00  1.00
   3.05    1.54 -4.50 -1.50
   3.05    1.57 -4.50 -2.00
   3.08    1.53 -5.00  0.50
   3.09    1.57 -4.50 -2.50
   3.10    1.50 -4.00 -3.50
   3.10    1.51 -5.00  0.00
   3.10    1.52 -5.00 -0.50
   3.11    1.51 -4.00 -4.00
   3.11    1.57 -4.50 -3.00
   3.11    1.46 -3.50 -4.50
   3.12    1.56 -5.00 -1.50
   3.13    1.53 -5.00 -1.00
   3.14    1.36 -3.00 -5.00
   3.14    1.55 -4.50 -3.50
   3.15    1.58 -5.00 -2.00
   3.16    1.48 -4.00 -4.50
   3.18    1.56 -5.00 -2.50
   3.19    1.56 -5.00 -3.00
   3.19    1.56 -5.00 -3.50
   3.21    1.42 -3.50 -5.00
   3.21    1.50 -4.50 -4.00
   3.21    1.54 -5.00 -4.00
   3.22    1.50 -4.50 -4.50
   3.26    1.49 -5.00 -4.50
   3.30    1.41 -4.00 -5.00
   3.31    1.45 -4.50 -5.00
   3.36    1.45 -5.00 -5.00
