   mean     std    e1    e2
   1.26    0.93  3.50 -3.00
   1.27    0.91  2.00  2.00
   1.27    0.94  3.50 -2.50
   1.27    0.89  2.00  1.50
   1.27    1.00  0.50 -4.50
   1.27    0.90  2.50  0.50
   1.28    0.99  1.50  5.00
   1.28    0.93  2.50  1.00
   1.28    0.94  2.00  3.00
   1.28    0.93 -1.00  4.00
   1.29    1.00  4.00 -5.00
   1.29    0.99  2.00  3.50
   1.29    0.96  2.50  1.50
   1.29    1.07 -0.50 -2.50
   1.29    0.95  3.50 -2.00
   1.29    0.97  3.00 -0.50
   1.30    0.99  4.00 -3.50
   1.30    1.04  0.00 -4.00
   1.30    0.98  3.50 -1.50
   1.30    0.98  4.00 -3.00
   1.30    1.00  4.00 -4.50
   1.30    1.00  2.00  4.00
   1.30    0.93 -1.00  4.50
   1.30    0.99  4.00 -4.00
   1.31    1.14 -1.00 -1.00
   1.31    0.98  3.00  0.00
   1.32    0.97  2.50  2.00
   1.33    0.98  3.50 -1.00
   1.33    1.00  4.00 -2.50
   1.33    1.04  2.00  5.00
   1.33    0.99  4.00 -2.00
   1.33    1.01  2.00  4.50
   1.33    1.05  0.50 -5.00
   1.34    0.92 -1.00  5.00
   1.34    1.05  4.50 -4.50
   1.34    1.00  3.50 -0.50
   1.34    1.03  4.50 -3.50
   1.35    0.98  3.00  0.50
   1.35    1.00  3.00  1.00
   1.35    0.99  2.50  2.50
   1.35    1.00  2.50  3.00
   1.35    1.11 -1.50  3.50
   1.35    1.18 -1.00 -1.50
   1.36    1.12 -1.50  2.50
   1.36    1.00  4.00 -1.50
   1.36    1.01  2.50  3.50
   1.36    1.04  2.50  4.00
   1.36    1.05  2.50  4.50
   1.36    1.04  4.50 -3.00
   1.36    1.13 -1.50  1.00
   1.37    1.11 -1.50  3.00
   1.37    1.02  3.00  2.00
   1.37    1.01  3.00  1.50
   1.37    1.03  3.00  2.50
   1.37    1.17 -1.50  0.50
   1.37    1.04  4.50 -4.00
   1.37    1.05  4.50 -5.00
   1.37    1.08  2.50  5.00
   1.37    1.12 -1.50  4.00
   1.37    1.02  3.50  0.00
   1.38    1.04  4.50 -2.50
   1.38    1.11 -1.50  1.50
   1.38    1.04  3.00  3.00
   1.38    1.12 -1.50  2.00
   1.39    1.07  5.00 -5.00
   1.39    1.14 -0.50 -3.00
   1.39    1.05  3.00  3.50
   1.39    1.05  3.50  2.00
   1.39    1.04  4.00 -1.00
   1.40    1.06  3.50  2.50
   1.40    1.04  3.50  0.50
   1.40    1.09  0.00 -4.50
   1.41    1.07  5.00 -4.00
   1.41    1.06  3.50  1.50
   1.41    1.08  3.00  4.00
   1.41    1.07  5.00 -3.50
   1.41    1.06  4.50 -2.00
   1.42    1.10  3.50  3.00
   1.42    1.04  4.00 -0.50
   1.42    1.05  3.50  1.00
   1.42    1.10 -1.50  4.50
   1.42    1.22 -1.00 -2.00
   1.42    1.07  5.00 -4.50
   1.43    1.13  3.50  3.50
   1.43    1.11  3.00  4.50
   1.43    1.23 -1.50  0.00
   1.43    1.04  4.00  0.00
   1.44    1.09  4.50 -1.00
   1.44    1.08  5.00 -3.00
   1.44    1.05  4.00  0.50
   1.44    1.13  3.00  5.00
   1.44    1.09  5.00 -2.50
   1.45    1.12  3.50  4.00
   1.45    1.15  0.00 -5.00
   1.45    1.06  4.00  1.00
   1.45    1.07  4.50 -0.50
   1.45    1.08  4.00  2.00
   1.46    1.07 -1.50  5.00
   1.46    1.09  4.50 -1.50
   1.46    1.07  4.00  1.50
   1.46    1.08  4.50  0.00
   1.47    1.24 -1.00 -2.50
   1.47    1.28 -1.50 -0.50
   1.47    1.08  4.50  0.50
   1.47    1.10  4.00  2.50
   1.47    1.19 -0.50 -3.50
   1.48    1.12  4.00  3.00
   1.48    1.11  5.00 -2.00
   1.48    1.14  4.00  3.50
   1.49    1.13  5.00 -0.50
   1.49    1.10  4.50  1.00
   1.49    1.14  5.00  0.00
   1.49    1.11  4.50  2.00
   1.50    1.16  3.50  4.50
   1.50    1.16 -2.00  3.00
   1.50    1.13  5.00 -1.50
   1.50    1.16 -2.00  4.00
   1.50    1.12  5.00 -1.00
   1.50    1.11  4.50  1.50
   1.50    1.16 -2.00  3.50
   1.51    1.22 -0.50 -4.00
   1.51    1.16  3.50  5.00
   1.51    1.14  5.00  0.50
   1.51    1.14  5.00  1.00
   1.51    1.26 -1.50 -1.00
   1.51    1.15  4.00  4.00
   1.51    1.12  4.50  2.50
   1.53    1.18 -2.00  4.50
   1.54    1.26 -1.00 -3.00
   1.54    1.16  4.50  3.00
   1.54    1.19 -2.00  5.00
   1.54    1.15  5.00  1.50
   1.54    1.20  4.00  4.50
   1.56    1.20  4.50  3.50
   1.56    1.17  5.00  2.00
   1.56    1.17 -2.00  2.50
   1.56    1.22  5.00  3.00
   1.56    1.20  4.00  5.00
   1.57    1.23  5.00  3.50
   1.57    1.22  5.00  2.50
   1.57    1.27 -1.50 -1.50
   1.57    1.22  4.50  4.00
   1.58    1.23 -0.50 -4.50
   1.58    1.23  5.00  4.00
   1.58    1.16 -2.00  2.00
   1.59    1.29 -1.00 -3.50
   1.59    1.23  4.50  5.00
   1.59    1.22  4.50  4.50
   1.60    1.19 -2.00  1.50
   1.61    1.22  5.00  4.50
   1.61    1.23 -2.00  1.00
   1.63    1.24  5.00  5.00
   1.63    1.30 -1.50 -2.00
   1.63    1.28 -0.50 -5.00
   1.64    1.23 -2.00  0.50
   1.65    1.22 -2.50  4.50
   1.65    1.27 -2.00  0.00
   1.66    1.30 -1.00 -4.00
   1.67    1.22 -2.50  4.00
   1.68    1.20 -2.50  5.00
   1.69    1.35 -1.50 -2.50
   1.69    1.29 -2.00 -0.50
   1.70    1.21 -2.50  3.50
   1.72    1.34 -1.00 -4.50
   1.72    1.21 -2.50  2.50
   1.73    1.19 -2.50  3.00
   1.74    1.38 -1.50 -3.00
   1.74    1.30 -2.00 -1.00
   1.75    1.25 -2.50  2.00
   1.76    1.26 -2.50  1.50
   1.79    1.37 -1.50 -3.50
   1.80    1.38 -1.00 -5.00
   1.81    1.33 -2.00 -1.50
   1.81    1.31 -2.50  1.00
   1.82    1.27 -3.00  5.00
   1.83    1.25 -3.00  4.50
   1.83    1.34 -2.50  0.50
   1.84    1.23 -3.00  4.00
   1.85    1.38 -1.50 -4.00
   1.85    1.37 -2.00 -2.00
   1.85    1.34 -2.50  0.00
   1.86    1.27 -3.00  3.50
   1.87    1.28 -3.00  3.00
   1.87    1.31 -3.00  2.50
   1.87    1.39 -2.00 -2.50
   1.90    1.35 -2.50 -0.50
   1.91    1.34 -3.00  2.00
   1.91    1.41 -1.50 -4.50
   1.93    1.40 -2.00 -3.00
   1.93    1.35 -3.00  1.50
   1.95    1.38 -2.50 -1.00
   1.96    1.42 -1.50 -5.00
   1.96    1.37 -3.00  1.00
   1.97    1.39 -2.00 -3.50
   1.98    1.26 -3.50  5.00
   1.98    1.35 -3.50  3.00
   1.98    1.36 -3.50  2.50
   1.98    1.31 -3.50  4.00
   1.99    1.40 -2.50 -2.00
   1.99    1.30 -3.50  3.50
   2.00    1.29 -3.50  4.50
   2.00    1.37 -3.00  0.50
   2.00    1.37 -2.50 -1.50
   2.02    1.37 -3.00  0.00
   2.03    1.40 -2.00 -4.00
   2.03    1.41 -2.50 -2.50
   2.03    1.40 -3.50  2.00
   2.05    1.39 -3.00 -0.50
   2.06    1.41 -2.50 -3.00
   2.06    1.43 -2.00 -4.50
   2.06    1.39 -3.50  1.50
   2.06    1.40 -3.00 -1.00
   2.07    1.33 -4.00  5.00
   2.08    1.36 -4.00  4.50
   2.08    1.43 -2.00 -5.00
   2.09    1.33 -4.00  4.00
   2.09    1.40 -3.50  1.00
   2.09    1.43 -3.00 -1.50
   2.10    1.38 -4.00  3.50
   2.10    1.41 -4.00  3.00
   2.11    1.41 -2.50 -3.50
   2.12    1.43 -3.50  0.50
   2.12    1.43 -3.00 -2.50
   2.13    1.43 -2.50 -4.00
   2.13    1.41 -3.00 -2.00
   2.14    1.43 -4.00  2.50
   2.15    1.43 -2.50 -4.50
   2.15    1.42 -4.00  2.00
   2.15    1.43 -3.50  0.00
   2.15    1.44 -2.50 -5.00
   2.16    1.44 -3.50 -0.50
   2.16    1.45 -3.50 -1.00
   2.17    1.37 -4.50  5.00
   2.18    1.42 -4.00  1.50
   2.19    1.44 -3.00 -3.00
   2.20    1.40 -4.50  4.50
   2.20    1.44 -4.00  1.00
   2.20    1.44 -3.50 -1.50
   2.20    1.46 -3.00 -3.50
   2.21    1.44 -3.50 -2.00
   2.21    1.43 -4.50  4.00
   2.21    1.46 -4.00  0.50
   2.22    1.46 -3.00 -4.00
   2.23    1.42 -4.50  3.50
   2.23    1.43 -4.50  3.00
   2.23    1.46 -3.00 -4.50
   2.23    1.42 -4.50  2.50
   2.23    1.46 -4.00  0.00
   2.24    1.47 -4.00 -0.50
   2.24    1.46 -4.00 -1.00
   2.25    1.44 -3.50 -2.50
   2.25    1.46 -3.00 -5.00
   2.25    1.44 -4.50  2.00
   2.27    1.46 -4.00 -1.50
   2.27    1.47 -3.50 -3.00
   2.28    1.46 -4.50  0.50
   2.28    1.44 -4.50  1.50
   2.28    1.46 -4.50  1.00
   2.29    1.43 -5.00  4.50
   2.29    1.42 -5.00  5.00
   2.30    1.49 -3.50 -4.00
   2.30    1.47 -3.50 -3.50
   2.30    1.42 -5.00  4.00
   2.31    1.46 -4.00 -2.00
   2.31    1.42 -5.00  3.50
   2.31    1.48 -3.50 -4.50
   2.32    1.46 -4.50  0.00
   2.33    1.46 -4.50 -0.50
   2.33    1.47 -4.00 -2.50
   2.33    1.48 -4.50 -1.00
   2.34    1.46 -4.00 -3.00
   2.34    1.47 -3.50 -5.00
   2.34    1.45 -5.00  2.50
   2.34    1.47 -5.00  2.00
   2.34    1.45 -5.00  3.00
   2.34    1.48 -4.50 -1.50
   2.35    1.47 -4.00 -4.00
   2.35    1.47 -4.00 -3.50
   2.36    1.48 -4.00 -4.50
   2.36    1.46 -5.00  0.50
   2.37    1.48 -4.50 -3.00
   2.37    1.46 -4.50 -2.50
   2.38    1.47 -4.50 -2.00
   2.38    1.46 -5.00  1.50
   2.38    1.47 -4.00 -5.00
   2.38    1.46 -5.00 -0.50
   2.38    1.46 -5.00  0.00
   2.39    1.46 -5.00  1.00
   2.40    1.48 -5.00 -1.00
   2.40    1.48 -4.50 -3.50
   2.40    1.47 -4.50 -4.00
   2.42    1.48 -5.00 -1.50
   2.42    1.48 -5.00 -3.50
   2.42    1.47 -5.00 -2.00
   2.42    1.48 -5.00 -3.00
   2.42    1.48 -5.00 -2.50
   2.43    1.47 -4.50 -5.00
   2.43    1.46 -4.50 -4.50
   2.44    1.46 -5.00 -4.00
   2.45    1.46 -5.00 -4.50
   2.46    1.47 -5.00 -5.00
