   mean     std    e1    e2
   1.29    0.93  2.50 -2.50
   1.29    1.27  4.00  1.00
   1.29    1.02  2.00 -4.00
   1.30    1.05  1.50 -4.00
   1.30    1.06  0.50 -4.00
   1.30    1.30  5.00  3.00
   1.30    1.07  2.00 -4.50
   1.30    1.06  1.50  2.50
   1.30    1.06  2.00  1.50
   1.31    1.09  2.50  1.00
   1.31    1.02  0.50  3.50
   1.31    1.26 -1.50  0.50
   1.31    1.29  4.00  1.50
   1.31    1.17 -1.50  1.50
   1.31    0.93  3.00 -2.50
   1.31    1.10  2.00  2.00
   1.31    1.22 -1.50  1.00
   1.31    1.30  4.50  2.00
   1.31    1.09  3.00  0.00
   1.32    1.09  0.00  4.50
   1.32    1.04 -1.00  5.00
   1.32    1.09  1.00 -4.50
   1.32    1.27 -1.00 -2.00
   1.32    1.08  1.50 -4.50
   1.32    1.12  2.50  1.50
   1.33    1.10 -2.00  3.50
   1.33    1.29 -1.50  0.00
   1.33    0.98  2.50 -3.50
   1.33    1.27  4.00  2.00
   1.33    1.30 -1.50 -0.50
   1.33    1.11  1.50  3.00
   1.33    1.13  2.00  2.50
   1.33    1.09 -0.50  5.00
   1.33    1.33  4.50  2.50
   1.33    1.11  1.50 -5.00
   1.34    0.97  2.50 -3.00
   1.34    1.12 -2.00  4.00
   1.34    1.11  0.00 -4.00
   1.34    1.07  0.50  4.00
   1.34    1.13  0.00  5.00
   1.34    1.15 -2.00  3.00
   1.35    1.21 -0.50 -3.00
   1.35    1.20  3.50  0.50
   1.35    1.11  1.00  3.50
   1.35    1.13  3.00  0.50
   1.35    1.37  4.50  3.00
   1.36    1.09  0.50 -4.50
   1.36    1.14  1.00 -5.00
   1.36    1.10  2.00 -5.00
   1.36    1.09 -1.50  4.50
   1.36    1.38  5.00  4.50
   1.36    1.35  4.50  3.50
   1.36    1.35  5.00  3.50
   1.36    1.34  4.50  4.00
   1.36    1.11  0.50  4.50
   1.36    1.14  1.00  4.00
   1.37    1.29 -1.00 -2.50
   1.38    1.14  3.00  1.00
   1.38    1.15  2.50  2.00
   1.38    1.39  5.00  4.00
   1.38    1.34  4.00  2.50
   1.39    1.10 -1.50  5.00
   1.39    1.22 -0.50 -3.50
   1.39    1.17  1.50  3.50
   1.39    1.17  2.00  3.00
   1.39    1.37  5.00  5.00
   1.39    1.33  4.00  3.00
   1.39    1.17  1.00  4.50
   1.40    1.18  3.00  1.50
   1.40    1.16  0.50  5.00
   1.40    0.49  3.50 -2.50
   1.40    1.33 -1.50 -1.00
   1.40    1.16 -2.00  4.50
   1.41    1.34  4.50  4.50
   1.41    1.19  2.00  3.50
   1.41    1.23  3.50  1.00
   1.41    1.14  0.50 -5.00
   1.42    1.17  1.50  4.00
   1.42    1.23  3.00  2.00
   1.42    1.19 -2.00  2.50
   1.43    1.19  2.50  2.50
   1.43    1.18  1.00  5.00
   1.43    1.37  4.50  5.00
   1.43    1.24 -0.50 -4.00
   1.43    1.19  1.50  4.50
   1.44    1.25  3.50  2.00
   1.44    1.23  3.00  2.50
   1.44    1.37  4.00  3.50
   1.44    1.20  2.50  3.00
   1.44    1.22  1.50  5.00
   1.45    1.19 -2.00  5.00
   1.45    1.26  3.50  1.50
   1.45    1.21  2.00  4.00
   1.45    1.17 -2.50  4.00
   1.45    1.34 -1.00 -3.00
   1.45    1.14  0.00 -4.50
   1.45    1.28  3.50  2.50
   1.46    1.21  2.00  4.50
   1.46    1.35 -1.50 -1.50
   1.46    1.20 -2.50  4.50
   1.46    1.23  2.00  5.00
   1.46    1.24  2.50  4.00
   1.46    1.24  2.50  4.50
   1.46    1.22  2.50  3.50
   1.48    1.38  4.00  4.00
   1.48    1.27  3.00  3.00
   1.48    1.19 -2.50  3.50
   1.48    1.35 -1.00 -3.50
   1.48    1.26  2.50  5.00
   1.49    1.42  4.00  5.00
   1.49    1.20 -2.00  2.00
   1.50    1.33  3.50  3.00
   1.50    1.26  3.00  3.50
   1.50    1.19 -2.50  5.00
   1.50    1.25 -2.00  1.50
   1.50    1.16  0.00 -5.00
   1.50    1.27  3.00  4.00
   1.51    1.38 -1.50 -2.00
   1.51    1.30 -2.00  1.00
   1.51    1.41  4.00  4.50
   1.51    1.36  3.50  3.50
   1.51    1.25 -0.50 -4.50
   1.52    1.30  3.00  4.50
   1.52    1.35  3.50  4.00
   1.53    1.31  3.00  5.00
   1.53    1.34 -2.00  0.00
   1.54    1.32 -2.00  0.50
   1.55    1.34 -1.00 -4.00
   1.55    1.39 -1.50 -2.50
   1.57    1.23 -3.00  5.00
   1.57    1.22 -3.00  4.50
   1.57    1.36 -2.00 -0.50
   1.58    1.38  3.50  4.50
   1.58    1.37  3.50  5.00
   1.58    1.21 -2.50  3.00
   1.59    1.40 -1.50 -3.00
   1.60    0.80  3.50 -3.50
   1.60    1.25 -2.50  2.50
   1.60    1.29 -2.50  2.00
   1.61    1.28 -0.50 -5.00
   1.61    1.34 -2.50  1.50
   1.62    1.36 -2.00 -1.00
   1.62    1.23 -3.00  4.00
   1.63    1.40 -1.50 -3.50
   1.65    1.38 -2.50  1.00
   1.65    1.38 -1.00 -4.50
   1.66    1.37 -2.00 -1.50
   1.66    1.40 -2.50  0.50
   1.68    1.40 -1.50 -4.00
   1.68    1.41 -2.00 -2.00
   1.69    1.42 -2.50  0.00
   1.69    1.26 -3.00  3.50
   1.69    1.44 -2.00 -2.50
   1.72    1.30 -3.00  3.00
   1.72    1.34 -3.00  2.50
   1.73    1.25 -3.50  5.00
   1.73    1.44 -2.00 -3.00
   1.74    1.40 -1.00 -5.00
   1.74    1.40 -1.50 -4.50
   1.74    1.42 -2.50 -0.50
   1.75    1.42 -3.00  2.00
   1.76    1.42 -2.50 -1.00
   1.76    1.28 -3.50  4.50
   1.77    1.44 -3.00  1.50
   1.78    1.44 -2.00 -3.50
   1.78    1.29 -3.50  4.00
   1.78    1.44 -2.50 -2.00
   1.79    1.44 -3.00  1.00
   1.80    1.43 -2.50 -1.50
   1.80    1.39 -3.50  3.00
   1.80    1.44 -2.50 -2.50
   1.81    1.30 -4.00  5.00
   1.81    1.43 -3.00  0.50
   1.82    1.45 -2.50 -3.00
   1.82    1.41 -1.50 -5.00
   1.82    1.33 -3.50  3.50
   1.82    1.44 -2.00 -4.00
   1.83    1.45 -2.00 -4.50
   1.83    1.43 -3.50  2.50
   1.83    1.43 -3.00  0.00
   1.85    1.44 -3.00 -0.50
   1.85    1.45 -3.50  2.00
   1.86    1.45 -3.00 -1.00
   1.86    1.36 -4.00  4.50
   1.87    1.43 -3.50  1.50
   1.87    1.46 -3.00 -1.50
   1.88    1.44 -2.50 -3.50
   1.89    1.46 -2.50 -4.00
   1.89    1.45 -3.50  1.00
   1.89    1.45 -2.00 -5.00
   1.90    1.45 -3.00 -2.50
   1.90    1.44 -3.00 -2.00
   1.90    1.40 -4.00  3.50
   1.90    1.37 -4.00  4.00
   1.91    1.47 -3.50  0.50
   1.91    1.44 -4.00  3.00
   1.92    1.46 -2.50 -4.50
   1.93    1.39 -4.50  5.00
   1.93    1.47 -2.50 -5.00
   1.94    1.45 -4.00  2.00
   1.94    1.45 -4.00  2.50
   1.94    1.46 -3.50  0.00
   1.94    1.45 -3.00 -3.00
   1.94    1.46 -3.50 -0.50
   1.94    1.47 -3.50 -1.00
   1.95    1.47 -3.00 -3.50
   1.96    1.47 -3.00 -4.00
   1.96    1.46 -3.50 -1.50
   1.96    1.41 -4.50  4.50
   1.96    1.47 -4.00  0.50
   1.96    1.47 -3.00 -4.50
   1.97    1.46 -3.50 -2.00
   1.98    1.46 -4.00  1.50
   1.98    1.46 -3.00 -5.00
   1.98    1.46 -4.00  1.00
   1.99    1.44 -4.50  4.00
   2.00    1.48 -4.00  0.00
   2.00    1.15  3.50 -4.00
   2.00    1.29  3.50 -5.00
   2.00    0.00  5.00 -1.50
   2.00    1.48 -4.00 -0.50
   2.00    1.46 -4.00 -1.00
   2.01    1.46 -4.50  3.00
   2.01    1.46 -3.50 -2.50
   2.01    1.46 -4.50  3.50
   2.01    1.48 -3.50 -3.00
   2.01    1.47 -4.50  2.50
   2.02    1.48 -3.50 -4.00
   2.02    1.47 -4.00 -1.50
   2.03    1.48 -3.50 -3.50
   2.03    1.47 -4.50  2.00
   2.03    1.47 -4.50  0.50
   2.04    1.47 -3.50 -4.50
   2.04    1.46 -4.50  1.00
   2.04    1.46 -4.00 -2.00
   2.05    1.41 -5.00  5.00
   2.05    1.46 -4.50  1.50
   2.06    1.46 -3.50 -5.00
   2.06    1.45 -5.00  4.50
   2.06    1.48 -4.00 -2.50
   2.06    1.48 -4.00 -4.00
   2.06    1.47 -4.50 -0.50
   2.07    1.47 -4.50  0.00
   2.07    1.48 -4.50 -1.00
   2.07    1.45 -5.00  4.00
   2.07    1.48 -4.00 -3.50
   2.08    1.47 -4.00 -3.00
   2.08    1.47 -4.50 -1.50
   2.08    1.46 -5.00  3.50
   2.08    1.48 -4.00 -4.50
   2.08    1.48 -5.00  2.00
   2.09    1.49 -4.50 -3.00
   2.09    1.48 -5.00  3.00
   2.10    1.48 -5.00  2.50
   2.11    1.46 -5.00  1.50
   2.11    1.47 -4.50 -2.00
   2.12    1.47 -5.00  0.50
   2.12    1.47 -5.00 -1.00
   2.12    1.49 -4.00 -5.00
   2.12    1.48 -4.50 -3.50
   2.12    1.47 -4.50 -2.50
   2.12    1.47 -5.00 -0.50
   2.12    1.47 -5.00  1.00
   2.13    1.46 -5.00  0.00
   2.13    1.49 -4.50 -4.00
   2.14    1.47 -5.00 -1.50
   2.15    1.49 -5.00 -3.00
   2.15    1.48 -5.00 -2.00
   2.16    1.49 -5.00 -2.50
   2.16    1.50 -4.50 -5.00
   2.16    1.49 -5.00 -3.50
   2.16    1.49 -4.50 -4.50
   2.19    1.49 -5.00 -4.00
   2.19    1.50 -5.00 -5.00
   2.19    1.48 -5.00 -4.50
   2.20    1.17  3.50 -4.50
