   mean     std    e1    e2
   0.68    0.68  0.50 -2.00
   0.68    0.73  2.00 -4.00
   0.69    0.72  1.50 -3.50
   0.69    0.72 -0.50 -1.00
   0.69    0.74  2.50 -4.50
   0.69    0.76  3.00 -5.00
   0.70    0.70  0.00 -1.50
   0.71    0.73  1.00 -3.00
   0.71    0.78  2.50 -5.00
   0.71    0.75  2.00 -4.50
   0.71    0.62  4.50 -0.50
   0.71    0.72 -1.00 -0.50
   0.72    0.80  0.00  0.50
   0.72    0.79 -1.00  0.00
   0.72    0.79  0.50  0.50
   0.72    0.69  2.50  0.00
   0.72    0.76  1.50 -4.00
   0.73    0.75  1.00 -3.50
   0.73    0.78  1.00  0.50
   0.73    0.73  0.50 -2.50
   0.74    0.81  2.00 -5.00
   0.74    0.82 -0.50  0.50
   0.75    0.80  1.50 -4.50
   0.75    0.82 -1.00  0.50
   0.75    0.61  5.00 -0.50
   0.75    0.74  0.00 -2.00
   0.76    0.79  1.00 -4.00
   0.76    0.69  3.00  0.00
   0.76    0.74  0.50 -3.00
   0.77    0.84  1.50 -5.00
   0.77    0.74 -0.50 -1.50
   0.77    0.75 -1.00 -1.00
   0.78    0.77  1.50  0.50
   0.78    0.80  0.50 -3.50
   0.78    0.84  1.00 -4.50
   0.79    0.68  3.50  0.00
   0.79    0.75  0.00 -2.50
   0.80    0.82  0.50 -4.00
   0.81    0.67  4.00  0.00
   0.81    0.87  1.00 -5.00
   0.81    0.77 -1.50  0.00
   0.82    0.77  2.00  0.50
   0.82    0.80  0.00 -3.00
   0.83    0.85  0.50 -4.50
   0.83    0.77 -0.50 -2.00
   0.83    0.83  0.00 -3.50
   0.84    0.67  4.50  0.00
   0.84    0.82 -1.50  0.50
   0.85    0.89  0.50 -5.00
   0.86    0.75 -1.50 -0.50
   0.86    0.86  0.00 -4.00
   0.86    0.80 -0.50 -2.50
   0.86    0.68  5.00  0.00
   0.86    0.79 -1.00 -1.50
   0.87    0.77  2.50  0.50
   0.88    0.87  0.00 -4.50
   0.88    0.76  3.00  0.50
   0.89    0.82 -0.50 -3.00
   0.89    0.92  0.00 -5.00
   0.91    0.76  3.50  0.50
   0.91    0.83 -1.00 -2.00
   0.91    0.78 -1.50 -1.00
   0.91    0.85 -0.50 -3.50
   0.91    0.88 -0.50 -4.00
   0.92    0.77 -2.00  0.00
   0.92    0.92 -0.50 -4.50
   0.93    0.75  4.00  0.50
   0.94    0.82 -1.00 -2.50
   0.94    0.85  0.00  1.00
   0.94    0.96 -0.50 -5.00
   0.95    0.84 -0.50  1.00
   0.95    0.74  4.50  0.50
   0.95    0.83 -1.00  1.00
   0.96    0.85 -1.00 -3.00
   0.96    0.80 -2.00  0.50
   0.96    0.77 -2.00 -0.50
   0.96    0.83  0.50  1.00
   0.97    0.82 -1.50 -1.50
   0.97    0.97 -1.00 -5.00
   0.98    0.74  5.00  0.50
   0.98    0.94 -1.00 -4.50
   0.99    0.85 -1.50 -2.00
   0.99    0.90 -1.00 -4.00
   0.99    0.87 -1.00 -3.50
   1.00    0.83  1.00  1.00
   1.01    0.83 -1.50  1.00
   1.01    0.86 -1.50 -2.50
   1.03    0.88 -1.50 -3.00
   1.03    0.82 -2.00 -1.00
   1.03    0.81  1.50  1.00
   1.04    0.79 -2.50  0.00
   1.04    1.00 -1.50 -5.00
   1.04    0.93 -1.50 -4.00
   1.05    0.91 -1.50 -3.50
   1.05    0.97 -1.50 -4.50
   1.06    0.87 -2.00 -1.50
   1.06    0.79  2.50  1.00
   1.06    0.80  2.00  1.00
   1.06    0.89 -2.00 -2.00
   1.07    0.82 -2.50 -0.50
   1.08    0.91 -2.00 -2.50
   1.08    0.79  3.00  1.00
   1.08    0.80  3.50  1.00
   1.08    0.81  4.00  1.00
   1.09    0.83 -2.00  1.00
   1.09    0.83 -2.50  0.50
   1.10    1.00 -2.00 -5.00
   1.10    0.82  4.50  1.00
   1.11    0.99 -2.00 -4.50
   1.11    0.95 -2.00 -3.50
   1.11    0.93 -2.00 -3.00
   1.12    0.97 -2.00 -4.00
   1.12    0.87 -2.50 -1.00
   1.12    0.90 -2.50 -1.50
   1.13    0.82  5.00  1.00
   1.14    0.97 -2.50 -2.50
   1.14    0.93 -2.50 -2.00
   1.15    0.89  0.00  1.50
   1.16    0.88 -0.50  1.50
   1.16    1.03 -2.50 -5.00
   1.16    1.01 -2.50 -4.50
   1.17    1.00 -2.50 -4.00
   1.17    0.89  0.50  1.50
   1.17    0.86 -2.50  1.00
   1.17    0.98 -2.50 -3.50
   1.17    0.96 -2.50 -3.00
   1.17    0.88 -1.00  1.50
   1.18    0.88  1.00  1.50
   1.18    0.85 -3.00  0.00
   1.18    0.86 -3.00 -0.50
   1.21    0.87  1.50  1.50
   1.21    0.86  2.00  1.50
   1.21    0.89 -3.00 -1.00
   1.21    1.04 -3.00 -5.00
   1.22    1.01 -3.00 -4.50
   1.22    0.85 -3.00  0.50
   1.22    0.89 -1.50  1.50
   1.22    1.00 -3.00 -2.50
   1.22    0.94 -3.00 -1.50
   1.23    0.88  3.50  1.50
   1.23    1.00 -3.00 -3.00
   1.23    0.87  2.50  1.50
   1.23    0.87  3.00  1.50
   1.24    0.99 -3.00 -2.00
   1.24    1.01 -3.00 -4.00
   1.24    1.01 -3.00 -3.50
   1.24    0.88  4.50  1.50
   1.25    0.87  4.00  1.50
   1.26    0.87  5.00  1.50
   1.27    1.05 -3.50 -5.00
   1.27    1.04 -3.50 -4.50
   1.28    1.03 -3.50 -4.00
   1.29    1.04 -3.50 -3.00
   1.29    0.91 -2.00  1.50
   1.29    0.89 -3.00  1.00
   1.29    1.03 -3.50 -2.50
   1.30    1.03 -3.50 -3.50
   1.30    1.03 -3.50 -2.00
   1.30    0.92 -3.50 -0.50
   1.31    1.00 -3.50 -1.50
   1.31    0.94 -3.50 -1.00
   1.32    0.89 -3.50  0.00
   1.32    1.09 -4.00 -5.00
   1.33    1.06 -4.00 -4.50
   1.34    0.88 -3.50  0.50
   1.35    1.06 -4.00 -4.00
   1.35    1.05 -4.00 -3.00
   1.35    1.06 -4.00 -3.50
   1.36    0.94 -2.50  1.50
   1.37    1.05 -4.00 -2.50
   1.38    0.99  0.00  2.00
   1.38    1.05 -4.00 -2.00
   1.38    1.13 -4.50 -5.00
   1.39    0.98  0.50  2.00
   1.39    1.03 -4.00 -1.50
   1.39    0.94  1.50  2.00
   1.40    0.93  2.00  2.00
   1.40    0.93  2.50  2.00
   1.40    0.94  4.00  2.00
   1.40    0.94  4.50  2.00
   1.40    0.96  1.00  2.00
   1.40    1.12 -4.50 -4.50
   1.40    0.93  3.00  2.00
   1.40    0.94  3.50  2.00
   1.41    0.92 -3.50  1.00
   1.42    0.99 -0.50  2.00
   1.42    0.99 -4.00 -1.00
   1.42    0.93  5.00  2.00
   1.43    1.00 -1.00  2.00
   1.43    1.11 -4.50 -4.00
   1.43    1.11 -4.50 -3.50
   1.44    1.10 -4.50 -3.00
   1.44    0.96 -4.00 -0.50
   1.46    1.15 -5.00 -5.00
   1.46    0.93 -4.00  0.00
   1.46    1.10 -4.50 -2.50
   1.46    0.96 -3.00  1.50
   1.47    1.14 -5.00 -4.50
   1.48    1.10 -4.50 -2.00
   1.48    1.00 -1.50  2.00
   1.50    1.14 -5.00 -4.00
   1.50    1.06 -4.50 -1.50
   1.51    0.93 -4.00  0.50
   1.51    1.15 -5.00 -3.50
   1.51    1.15 -5.00 -3.00
   1.52    0.96 -4.00  1.00
   1.53    1.00 -2.00  2.00
   1.53    1.15 -5.00 -2.50
   1.54    0.97 -3.50  1.50
   1.55    1.03 -4.50 -1.00
   1.55    1.13 -5.00 -2.00
   1.57    1.04  4.50  2.50
   1.57    1.02 -4.50 -0.50
   1.58    1.02  5.00  2.50
   1.59    1.04  4.00  2.50
   1.59    1.04  3.50  2.50
   1.59    1.01 -2.50  2.00
   1.60    1.05  1.00  2.50
   1.60    1.03  2.50  2.50
   1.60    1.02  2.00  2.50
   1.60    1.03  3.00  2.50
   1.60    1.00 -4.50  0.00
   1.60    1.03  1.50  2.50
   1.60    1.09 -5.00 -1.50
   1.61    1.07  0.50  2.50
   1.62    1.09  0.00  2.50
   1.62    0.99 -4.00  1.50
   1.64    1.00 -4.50  1.00
   1.64    1.10 -0.50  2.50
   1.64    1.06 -5.00 -1.00
   1.65    1.01 -3.00  2.00
   1.65    0.97 -4.50  0.50
   1.66    1.10 -1.00  2.50
   1.67    1.05 -5.00 -0.50
   1.71    1.10 -1.50  2.50
   1.71    1.01 -3.50  2.00
   1.73    1.01 -4.50  1.50
   1.74    1.04 -5.00  0.00
   1.75    1.11 -2.00  2.50
   1.75    1.02 -5.00  1.00
   1.76    1.01 -5.00  0.50
   1.77    1.11  3.50  3.00
   1.78    1.12  4.00  3.00
   1.78    1.10  4.50  3.00
   1.79    1.10  5.00  3.00
   1.79    1.03 -4.00  2.00
   1.79    1.12  2.50  3.00
   1.79    1.11  3.00  3.00
   1.80    1.09 -2.50  2.50
   1.81    1.13  1.00  3.00
   1.81    1.13  1.50  3.00
   1.81    1.13  0.50  3.00
   1.81    1.12  2.00  3.00
   1.82    1.16  0.00  3.00
   1.84    1.17 -0.50  3.00
   1.85    1.09 -3.00  2.50
   1.86    1.04 -5.00  1.50
   1.87    1.18 -1.00  3.00
   1.88    1.04 -4.50  2.00
   1.90    1.09 -3.50  2.50
   1.92    1.18 -1.50  3.00
   1.93    1.14  5.00  3.50
   1.93    1.15  4.50  3.50
   1.94    1.14  4.00  3.50
   1.95    1.14  2.50  3.50
   1.95    1.14  3.50  3.50
   1.95    1.15  2.00  3.50
   1.95    1.13  3.00  3.50
   1.97    1.18 -2.00  3.00
   1.97    1.16  1.50  3.50
   1.97    1.10 -4.00  2.50
   1.97    1.06 -5.00  2.00
   1.98    1.17  1.00  3.50
   2.00    1.19  0.50  3.50
   2.01    1.17 -2.50  3.00
   2.02    1.21  0.00  3.50
   2.02    1.23 -0.50  3.50
   2.04    1.16 -3.00  3.00
   2.05    1.10 -4.50  2.50
   2.05    1.15  5.00  4.00
   2.06    1.22 -1.00  3.50
   2.06    1.15  4.00  4.00
   2.06    1.15  4.50  4.00
   2.07    1.16  3.50  4.00
   2.08    1.16 -3.50  3.00
   2.08    1.15  3.00  4.00
   2.09    1.17  2.50  4.00
   2.10    1.17  2.00  4.00
   2.10    1.22 -1.50  3.50
   2.11    1.10 -5.00  2.50
   2.12    1.17  1.50  4.00
   2.12    1.21 -2.00  3.50
   2.13    1.19  1.00  4.00
   2.14    1.14 -4.00  3.00
   2.15    1.19  0.50  4.00
   2.15    1.21 -2.50  3.50
   2.16    1.17  5.00  4.50
   2.17    1.21  0.00  4.00
   2.18    1.17  4.50  4.50
   2.18    1.17  4.00  4.50
   2.19    1.23 -0.50  4.00
   2.20    1.21 -3.00  3.50
   2.21    1.24 -1.00  4.00
   2.21    1.17 -4.50  3.00
   2.21    1.17  3.50  4.50
   2.23    1.17  3.00  4.50
   2.23    1.18  2.50  4.50
   2.24    1.19  2.00  4.50
   2.24    1.23 -1.50  4.00
   2.25    1.19  1.50  4.50
   2.26    1.20 -3.50  3.50
   2.27    1.16 -5.00  3.00
   2.28    1.19  1.00  4.50
   2.28    1.18  5.00  5.00
   2.29    1.21 -2.00  4.00
   2.29    1.18  4.50  5.00
   2.29    1.19  0.50  4.50
   2.29    1.21  0.00  4.50
   2.30    1.17  4.00  5.00
   2.30    1.22 -2.50  4.00
   2.30    1.23 -0.50  4.50
   2.31    1.17  3.50  5.00
   2.32    1.21 -4.00  3.50
   2.32    1.23 -1.00  4.50
   2.34    1.23 -1.50  4.50
   2.34    1.18  3.00  5.00
   2.35    1.22 -3.00  4.00
   2.37    1.18  2.50  5.00
   2.37    1.21 -4.50  3.50
   2.37    1.19  2.00  5.00
   2.38    1.20  1.50  5.00
   2.39    1.21  1.00  5.00
   2.39    1.23  0.50  5.00
   2.39    1.23 -3.50  4.00
   2.39    1.23 -2.00  4.50
   2.40    1.24  0.00  5.00
   2.42    1.21 -5.00  3.50
   2.43    1.25 -0.50  5.00
   2.44    1.24 -2.50  4.50
   2.44    1.26 -1.00  5.00
   2.46    1.23 -4.00  4.00
   2.48    1.27 -1.50  5.00
   2.49    1.25 -3.00  4.50
   2.51    1.23 -4.50  4.00
   2.52    1.29 -2.00  5.00
   2.53    1.26 -3.50  4.50
   2.55    1.23 -5.00  4.00
   2.55    1.30 -2.50  5.00
   2.57    1.26 -4.00  4.50
   2.61    1.29 -3.00  5.00
   2.62    1.27 -4.50  4.50
   2.64    1.30 -3.50  5.00
   2.66    1.26 -5.00  4.50
   2.70    1.31 -4.00  5.00
   2.74    1.31 -4.50  5.00
   2.77    1.31 -5.00  5.00
