   mean     std    e1    e2
   1.76    1.23 -2.00  3.50
   1.79    1.07 -0.50 -2.50
   1.79    1.12 -1.00 -0.50
   1.79    1.20 -1.50  1.50
   1.81    1.38 -2.50  5.00
   1.82    1.12  0.50 -5.00
   1.82    1.20  0.00 -4.50
   1.84    1.24 -2.00  3.00
   1.85    1.13 -0.50 -3.00
   1.86    1.13 -1.00 -1.00
   1.86    1.23 -1.50  1.00
   1.87    1.35 -2.50  4.50
   1.90    1.18 -0.50 -3.50
   1.91    1.17 -1.00 -1.50
   1.93    1.30 -2.00  2.50
   1.94    1.22 -1.50  0.50
   1.95    1.26  0.00 -5.00
   1.96    1.34 -2.50  4.00
   1.97    1.23 -0.50 -4.00
   1.97    1.18 -1.00 -2.00
   1.99    1.23 -1.50  0.00
   2.01    1.33 -2.00  2.00
   2.02    1.41 -3.00  5.00
   2.03    1.22 -1.00 -2.50
   2.04    1.37 -2.50  3.50
   2.04    1.29 -0.50 -4.50
   2.05    1.24 -1.50 -0.50
   2.06    1.33 -2.00  1.50
   2.09    1.35 -2.00  1.00
   2.10    1.26 -1.50 -1.00
   2.10    1.42 -3.00  4.50
   2.10    1.26 -1.00 -3.00
   2.11    1.40 -2.50  3.00
   2.12    1.32 -0.50 -5.00
   2.15    1.28 -1.50 -1.50
   2.15    1.31 -1.00 -3.50
   2.15    1.33 -2.00  0.50
   2.15    1.40 -2.50  2.50
   2.17    1.44 -3.00  4.00
   2.18    1.31 -1.50 -2.00
   2.19    1.34 -2.00  0.00
   2.20    1.43 -2.50  2.00
   2.22    1.33 -1.00 -4.00
   2.23    1.34 -1.50 -2.50
   2.23    1.48 -3.50  5.00
   2.23    1.47 -3.00  3.50
   2.23    1.44 -2.50  1.50
   2.24    1.35 -1.00 -4.50
   2.26    1.36 -2.00 -0.50
   2.28    1.46 -2.50  1.00
   2.28    1.39 -1.00 -5.00
   2.29    1.37 -1.50 -3.00
   2.29    1.38 -2.00 -1.00
   2.29    1.48 -3.00  3.00
   2.30    1.51 -3.50  4.50
   2.33    1.39 -1.50 -3.50
   2.33    1.40 -2.00 -1.50
   2.34    1.49 -3.00  2.50
   2.34    1.45 -2.50  0.50
   2.36    1.53 -3.50  4.00
   2.37    1.42 -1.50 -4.00
   2.38    1.51 -3.00  2.00
   2.38    1.41 -2.00 -2.00
   2.39    1.45 -2.50  0.00
   2.40    1.55 -4.00  5.00
   2.40    1.51 -3.00  1.50
   2.41    1.44 -1.50 -4.50
   2.42    1.55 -3.50  3.50
   2.42    1.44 -2.00 -2.50
   2.43    1.47 -2.50 -0.50
   2.45    1.51 -3.00  1.00
   2.46    1.47 -1.50 -5.00
   2.47    1.55 -3.50  3.00
   2.47    1.57 -4.00  4.50
   2.47    1.47 -2.00 -3.00
   2.47    1.47 -2.50 -1.00
   2.48    1.55 -3.50  2.50
   2.49    1.49 -3.00  0.50
   2.50    1.47 -2.00 -3.50
   2.50    1.26  4.00 -5.00
   2.51    1.58 -4.00  4.00
   2.51    1.49 -2.50 -1.50
   2.51    1.54 -3.50  2.00
   2.53    1.50 -3.00  0.00
   2.53    1.59 -4.50  5.00
   2.54    1.51 -2.50 -2.00
   2.54    1.58 -4.00  3.50
   2.54    1.50 -2.00 -4.00
   2.54    1.55 -3.50  1.50
   2.56    1.51 -3.00 -0.50
   2.56    1.50 -2.50 -2.50
   2.57    1.56 -4.00  3.00
   2.57    1.60 -4.50  4.50
   2.58    1.52 -2.00 -4.50
   2.58    1.55 -3.50  1.00
   2.58    1.57 -4.00  2.50
   2.59    1.60 -4.50  4.00
   2.59    1.51 -3.00 -1.00
   2.61    1.55 -3.50  0.50
   2.61    1.51 -2.50 -3.00
   2.61    1.58 -4.50  3.50
   2.61    1.53 -2.00 -5.00
   2.62    1.56 -4.00  2.00
   2.62    1.61 -5.00  5.00
   2.63    1.57 -4.00  1.50
   2.63    1.52 -3.00 -1.50
   2.63    1.60 -5.00  4.50
   2.63    1.53 -2.50 -3.50
   2.63    1.55 -3.50  0.00
   2.64    1.58 -4.00  1.00
   2.64    1.57 -4.50  3.00
   2.65    1.53 -3.00 -2.00
   2.65    1.58 -4.50  2.50
   2.66    1.54 -2.50 -4.00
   2.66    1.58 -5.00  4.00
   2.66    1.54 -3.00 -2.50
   2.67    1.55 -3.50 -0.50
   2.67    1.57 -4.50  2.00
   2.67    1.59 -5.00  3.50
   2.68    1.57 -2.50 -4.50
   2.69    1.54 -3.00 -3.00
   2.69    1.56 -4.00  0.50
   2.70    1.59 -5.00  3.00
   2.70    1.57 -4.50  1.50
   2.70    1.55 -3.50 -1.00
   2.70    1.58 -2.50 -5.00
   2.71    1.56 -4.00  0.00
   2.71    1.59 -4.50  1.00
   2.71    1.56 -3.50 -1.50
   2.72    1.54 -3.00 -3.50
   2.72    1.59 -5.00  2.50
   2.74    1.59 -5.00  2.00
   2.74    1.57 -4.00 -0.50
   2.75    1.57 -3.50 -2.00
   2.75    1.59 -4.50  0.50
   2.75    1.59 -5.00  1.50
   2.75    1.55 -3.00 -4.00
   2.76    1.57 -3.50 -2.50
   2.76    1.56 -4.00 -1.00
   2.77    1.61 -5.00  1.00
   2.77    1.57 -3.00 -4.50
   2.78    1.57 -4.00 -1.50
   2.78    1.57 -3.50 -3.00
   2.78    1.58 -4.50  0.00
   2.79    1.59 -4.50 -0.50
   2.79    1.59 -3.00 -5.00
   2.80    1.58 -4.00 -2.00
   2.80    1.61 -5.00  0.50
   2.80    1.57 -3.50 -3.50
   2.81    1.58 -4.50 -1.00
   2.82    1.58 -4.00 -2.50
   2.83    1.60 -5.00  0.00
   2.83    1.59 -4.50 -1.50
   2.84    1.58 -3.50 -4.00
   2.84    1.60 -5.00 -0.50
   2.85    1.59 -4.00 -3.00
   2.86    1.59 -4.50 -2.00
   2.86    1.58 -3.50 -4.50
   2.86    1.60 -5.00 -1.00
   2.87    1.60 -3.50 -5.00
   2.87    1.60 -4.00 -3.50
   2.88    1.59 -4.50 -2.50
   2.88    1.60 -5.00 -1.50
   2.89    1.60 -4.00 -4.00
   2.90    1.60 -4.50 -3.00
   2.90    1.60 -4.00 -4.50
   2.92    1.60 -5.00 -2.00
   2.92    1.60 -4.50 -3.50
   2.92    1.61 -4.00 -5.00
   2.93    1.61 -4.50 -4.00
   2.93    1.59 -5.00 -2.50
   2.94    1.60 -5.00 -3.00
   2.95    1.61 -4.50 -4.50
   2.96    1.60 -5.00 -3.50
   2.96    1.61 -4.50 -5.00
   2.97    1.60 -5.00 -4.00
   2.98    1.61 -5.00 -4.50
   2.98    1.61 -5.00 -5.00
