   mean     std    e1    e2
   2.45    1.67 -4.00 -2.50
   2.50    1.67 -5.00 -3.00
   2.50    1.67 -2.50 -1.50
   2.56    1.49  2.50  0.50
   2.56    1.49  5.00  1.00
   2.56    1.67 -3.50 -2.00
   2.56    1.67 -4.50 -2.50
   2.61    1.47  4.50  1.00
   2.67    1.67 -2.00 -1.00
   2.67    1.67 -1.00 -0.50
   2.67    1.67 -5.00 -2.50
   2.67    1.67 -3.00 -1.50
   2.67    1.67 -4.00 -2.00
   2.69    1.45  2.00  0.50
   2.69    1.45  4.00  1.00
   2.81    1.43  3.50  1.00
   2.81    1.65 -4.50 -2.00
   2.84    1.66 -3.50 -1.50
   2.88    1.42  5.00  1.50
   2.90    1.64 -5.00 -2.00
   2.90    1.64 -2.50 -1.00
   2.95    1.42  3.00  1.00
   2.95    1.42  1.50  0.50
   2.95    1.42  4.50  1.50
   2.96    1.63 -4.00 -1.50
   3.08    1.40  4.00  1.50
   3.10    1.60 -4.50 -1.50
   3.10    1.60 -3.00 -1.00
   3.10    1.60 -1.50 -0.50
   3.12    1.38  2.50  1.00
   3.12    1.38  5.00  2.00
   3.16    1.38  3.50  1.50
   3.16    1.38  4.50  2.00
   3.19    1.58 -5.00 -1.50
   3.22    1.37  2.00  1.00
   3.22    1.37  5.00  2.50
   3.22    1.37  4.00  2.00
   3.22    1.37  1.00  0.50
   3.22    1.37  3.00  1.50
   3.24    1.58 -3.50 -1.00
   3.30    1.36  4.50  2.50
   3.33    1.35  3.50  2.00
   3.34    1.55 -2.00 -0.50
   3.34    1.55 -4.00 -1.00
   3.35    1.36  5.00  3.00
   3.35    1.36  2.50  1.50
   3.38    1.35  4.00  2.50
   3.41    1.54 -4.50 -1.00
   3.41    1.35  4.50  3.00
   3.41    1.35  1.50  1.00
   3.41    1.35  3.00  2.00
   3.46    1.34  5.00  3.50
   3.49    1.33  3.50  2.50
   3.49    1.51 -2.50 -0.50
   3.49    1.51 -5.00 -1.00
   3.53    1.33  4.00  3.00
   3.53    1.33  2.00  1.50
   3.55    1.32  4.50  3.50
   3.56    1.33  2.50  2.00
   3.56    1.33  5.00  4.00
   3.60    1.47 -3.00 -0.50
   3.61    1.32  3.00  2.50
   3.63    1.31  3.50  3.00
   3.65    1.31  4.00  3.50
   3.66    1.44 -3.50 -0.50
   3.66    1.30  4.50  4.00
   3.66    1.30  5.00  4.50
   3.69    1.42 -4.00 -0.50
   3.73    1.40 -4.50 -0.50
   3.77    1.24  2.50  2.50
   3.77    1.24  3.50  3.50
   3.77    1.24  4.00  4.00
   3.77    1.24  2.00  2.00
   3.77    1.24  1.50  1.50
   3.77    1.24  3.00  3.00
   3.77    1.24  4.50  4.50
   3.77    1.24  5.00  5.00
   3.77    1.24  0.50  0.50
   3.77    1.24  1.00  1.00
   3.77    1.38 -5.00 -0.50
   3.84    1.19  4.50  5.00
   3.86    1.19  4.00  4.50
   3.87    1.18  3.50  4.00
   3.89    1.17  3.00  3.50
   3.92    1.15  2.50  3.00
   3.95    1.13  2.00  2.50
   3.95    1.13  4.00  5.00
   3.97    1.12  3.50  4.50
   3.98    1.11  3.00  4.00
   3.98    1.11  1.50  2.00
   4.01    1.10  2.50  3.50
   4.02    1.10  3.50  5.00
   4.05    1.08  3.00  4.50
   4.05    1.08  1.00  1.50
   4.05    1.08  2.00  3.00
   4.08    1.06  2.50  4.00
   4.08    1.06  3.00  5.00
   4.08    1.06  1.50  2.50
   4.10    1.05  2.00  3.50
   4.11    1.04  2.50  4.50
   4.12    1.04  1.00  2.00
   4.12    1.04  1.50  3.00
   4.12    1.04  2.00  4.00
   4.12    1.04  2.50  5.00
   4.12    1.04  0.50  1.00
   4.14    1.03  2.00  4.50
   4.14    1.03  1.50  3.50
   4.15    1.02  2.00  5.00
   4.15    1.02  1.00  2.50
   4.16    1.01  1.50  4.00
   4.18    1.00  1.50  4.50
   4.18    1.00  0.50  1.50
   4.18    1.00  1.00  3.00
   4.19    0.99  1.50  5.00
   4.20    0.98  1.00  3.50
   4.21    0.97  1.00  4.00
   4.21    0.97  0.50  2.00
   4.22    1.08 -2.00  0.00
   4.22    1.08 -1.50  0.00
   4.22    1.08 -1.00  0.00
   4.22    1.08 -0.50  0.00
   4.22    1.08 -2.50  0.00
   4.22    1.08 -3.00  0.00
   4.22    1.08 -3.50  0.00
   4.22    1.08 -4.00  0.00
   4.22    1.08 -4.50  0.00
   4.22    1.08 -5.00  0.00
   4.22    0.96  1.00  4.50
   4.24    0.95  1.00  5.00
   4.24    0.95  0.50  2.50
   4.27    0.92  0.50  3.00
   4.28    0.91  0.50  4.00
   4.28    0.91  0.50  3.50
   4.29    0.91  0.50  5.00
   4.29    0.91  0.50  4.50
   4.35    0.84  0.00  3.50
   4.35    0.84  0.00  0.50
   4.35    0.84  0.00  1.00
   4.35    0.84  0.00  1.50
   4.35    0.84  0.00  2.00
   4.35    0.84  0.00  2.50
   4.35    0.84  0.00  3.00
   4.35    0.84  0.00  4.00
   4.35    0.84  0.00  4.50
   4.35    0.84  0.00  5.00
   4.38    0.80 -0.50  4.50
   4.38    0.80 -0.50  5.00
   4.39    0.79 -0.50  4.00
   4.39    0.79 -0.50  3.50
   4.40    0.78 -0.50  3.00
   4.40    0.87 -5.00  0.50
   4.40    0.77 -1.00  5.00
   4.40    0.77 -0.50  2.50
   4.41    0.76 -1.00  4.50
   4.41    0.85 -4.50  0.50
   4.41    0.75 -1.00  4.00
   4.41    0.75 -0.50  2.00
   4.43    0.71 -1.00  3.50
   4.43    0.71 -1.50  5.00
   4.44    0.80 -4.00  0.50
   4.44    0.70 -1.50  4.50
   4.44    0.70 -1.00  3.00
   4.44    0.70 -0.50  1.50
   4.45    0.70 -1.50  4.00
   4.45    0.79 -3.50  0.50
   4.45    0.70 -2.00  5.00
   4.45    0.70 -1.00  2.50
   4.46    0.70 -1.50  3.50
   4.46    0.69 -2.00  4.50
   4.47    0.75 -3.00  0.50
   4.47    0.68 -0.50  1.00
   4.47    0.68 -2.50  5.00
   4.47    0.68 -1.00  2.00
   4.47    0.68 -2.00  4.00
   4.47    0.68 -1.50  3.00
   4.48    1.12  0.00  0.00
   4.49    0.71 -2.50  0.50
   4.49    0.71 -5.00  1.00
   4.49    0.67 -2.00  3.50
   4.49    0.67 -2.50  4.50
   4.50    0.66 -3.00  5.00
   4.50    0.66 -1.50  2.50
   4.50    0.66 -2.50  4.00
   4.50    0.71 -4.50  1.00
   4.51    0.70 -4.00  1.00
   4.51    0.70 -2.00  0.50
   4.51    0.64 -3.50  4.50
   4.51    0.64 -2.00  3.00
   4.51    0.64 -1.00  1.50
   4.51    0.64 -3.00  4.50
   4.51    0.63 -2.50  3.50
   4.52    0.64 -4.00  5.00
   4.52    0.64 -2.00  2.50
   4.52    0.63 -1.50  2.00
   4.52    0.63 -3.00  4.00
   4.52    0.63 -3.50  5.00
   4.52    0.68 -3.50  1.00
   4.53    0.63 -2.50  3.00
   4.53    0.63 -3.00  3.50
   4.53    0.63 -4.00  4.50
   4.53    0.67 -5.00  1.50
   4.53    0.63 -3.50  4.00
   4.54    0.63 -4.50  5.00
   4.55    0.66 -3.00  1.00
   4.55    0.66 -4.50  1.50
   4.55    0.66 -1.50  0.50
   4.55    0.62 -4.00  4.00
   4.55    0.62 -5.00  5.00
   4.55    0.62 -0.50  0.50
   4.55    0.62 -1.00  1.00
   4.55    0.62 -4.50  4.50
   4.55    0.62 -1.50  1.50
   4.55    0.62 -2.50  2.50
   4.55    0.62 -3.00  3.00
   4.55    0.62 -3.50  3.50
   4.55    0.62 -2.00  2.00
   4.56    0.64 -4.00  1.50
   4.56    0.61 -5.00  4.50
   4.57    0.61 -4.50  4.00
   4.57    0.63 -2.50  1.00
   4.57    0.63 -5.00  2.00
   4.57    0.61 -3.50  3.00
   4.57    0.61 -4.00  3.50
   4.57    0.61 -2.50  2.00
   4.57    0.61 -5.00  4.00
   4.58    0.61 -3.00  2.50
   4.58    0.61 -3.50  2.50
   4.58    0.61 -4.50  3.50
   4.58    0.61 -4.00  3.00
   4.58    0.61 -2.00  1.50
   4.58    0.61 -5.00  3.50
   4.58    0.62 -3.50  1.50
   4.59    0.62 -4.50  2.00
   4.59    0.60 -4.00  2.50
   4.59    0.60 -5.00  3.00
   4.59    0.60 -2.50  1.50
   4.59    0.61 -3.00  1.50
   4.59    0.61 -2.00  1.00
   4.59    0.61 -5.00  2.50
   4.59    0.61 -4.00  2.00
   4.59    0.61 -1.00  0.50
   4.59    0.61 -4.50  2.50
   4.59    0.60 -3.00  2.00
   4.59    0.60 -4.50  3.00
   4.59    0.60 -1.50  1.00
   4.60    0.60 -3.50  2.00
