   mean     std    e1    e2
   1.19    0.93  0.50 -2.50
   1.20    1.04  2.00 -5.00
   1.20    0.99  1.50 -4.00
   1.20    0.88 -0.50  0.50
   1.25    0.78  0.00 -1.00
   1.29    0.85  0.00 -1.50
   1.30    1.03  0.50 -3.00
   1.30    1.09  1.50 -4.50
   1.30    0.93 -0.50  0.00
   1.31    1.10  1.00 -4.00
   1.33    1.17 -1.00  5.00
   1.36    0.99  0.00 -2.00
   1.36    1.14 -1.00  4.50
   1.39    1.11 -1.00  4.00
   1.40    1.01 -1.00  3.00
   1.40    1.15  1.50 -5.00
   1.40    1.07 -1.00  3.50
   1.40    1.11  0.50 -3.50
   1.41    0.95 -0.50 -0.50
   1.42    0.99 -1.00  2.50
   1.44    1.08  0.00 -2.50
   1.45    0.99 -1.00  2.00
   1.46    1.17  1.00 -4.50
   1.48    0.98 -0.50 -1.00
   1.50    1.16  0.00 -3.00
   1.51    1.01 -1.00  1.50
   1.55    1.19  0.50 -4.00
   1.56    1.04 -0.50 -1.50
   1.57    1.22  1.00 -5.00
   1.58    1.24 -1.50  5.00
   1.60    1.07 -1.00  1.00
   1.60    1.24  0.00 -3.50
   1.61    1.22 -1.50  4.50
   1.61    1.09 -0.50 -2.00
   1.63    1.23 -1.50  4.00
   1.64    1.20 -1.50  3.50
   1.65    1.08 -1.00  0.50
   1.66    1.23  0.50 -4.50
   1.67    1.13 -1.00  0.00
   1.67    1.16 -1.50  3.00
   1.70    1.20 -0.50 -2.50
   1.71    1.27  0.00 -4.00
   1.72    1.17 -1.50  2.50
   1.73    1.18 -1.00 -0.50
   1.77    1.26 -0.50 -3.00
   1.79    1.28  0.50 -5.00
   1.80    1.20 -1.50  2.00
   1.80    1.22 -1.00 -1.00
   1.82    1.31  0.00 -4.50
   1.83    1.32 -2.00  4.50
   1.83    1.29 -0.50 -3.50
   1.84    1.33 -2.00  5.00
   1.86    1.23 -1.50  1.50
   1.86    1.30 -2.00  4.00
   1.87    1.27 -1.00 -1.50
   1.89    1.27 -1.50  1.00
   1.90    1.29 -2.00  3.50
   1.91    1.31 -1.00 -2.00
   1.92    1.36 -0.50 -4.00
   1.93    1.28 -2.00  3.00
   1.95    1.36  0.00 -5.00
   1.96    1.30 -1.50  0.50
   1.96    1.35 -1.00 -2.50
   1.98    1.37 -2.50  5.00
   2.01    1.30 -2.00  2.50
   2.01    1.32 -1.50  0.00
   2.01    1.34 -2.50  4.50
   2.01    1.38 -1.00 -3.00
   2.02    1.34 -1.50 -0.50
   2.03    1.38 -0.50 -4.50
   2.05    1.32 -2.00  2.00
   2.05    1.37 -1.50 -1.00
   2.05    1.39 -1.00 -3.50
   2.06    1.33 -2.50  4.00
   2.08    1.38 -1.50 -1.50
   2.09    1.36 -2.50  3.50
   2.09    1.35 -2.00  1.50
   2.10    1.42 -1.00 -4.00
   2.11    1.41 -0.50 -5.00
   2.12    1.41 -1.50 -2.00
   2.12    1.37 -2.00  1.00
   2.14    1.40 -3.00  5.00
   2.16    1.36 -2.50  3.00
   2.17    1.36 -2.00  0.50
   2.17    1.44 -1.50 -2.50
   2.19    1.39 -3.00  4.50
   2.21    1.45 -1.50 -3.00
   2.21    1.38 -2.50  2.50
   2.21    1.36 -2.00  0.00
   2.21    1.43 -1.00 -4.50
   2.24    1.43 -3.00  4.00
   2.24    1.40 -2.00 -0.50
   2.24    1.48 -1.50 -3.50
   2.26    1.40 -2.50  2.00
   2.27    1.41 -2.50  1.50
   2.27    1.43 -2.00 -1.00
   2.28    1.51 -1.50 -4.00
   2.29    1.47 -2.00 -1.50
   2.30    1.44 -1.00 -5.00
   2.30    1.42 -3.00  3.50
   2.31    1.43 -3.50  5.00
   2.31    1.43 -2.50  1.00
   2.31    1.49 -2.00 -2.00
   2.33    1.53 -1.50 -4.50
   2.34    1.43 -2.50  0.50
   2.34    1.50 -2.00 -2.50
   2.36    1.44 -3.00  3.00
   2.36    1.46 -3.50  4.50
   2.37    1.53 -2.00 -3.00
   2.38    1.45 -2.50  0.00
   2.40    1.55 -2.00 -3.50
   2.40    1.43 -3.00  2.50
   2.41    1.45 -3.00  2.00
   2.41    1.46 -2.50 -0.50
   2.42    1.55 -2.00 -4.00
   2.43    1.46 -3.00  1.50
   2.43    1.51 -1.50 -5.00
   2.43    1.48 -2.50 -1.00
   2.43    1.46 -3.50  4.00
   2.45    1.57 -2.00 -4.50
   2.45    1.53 -2.50 -2.00
   2.45    1.51 -2.50 -1.50
   2.46    1.47 -3.00  1.00
   2.47    1.48 -3.50  3.50
   2.47    1.49 -4.00  5.00
   2.48    1.55 -2.50 -2.50
   2.48    1.57 -2.50 -3.00
   2.49    1.48 -3.50  3.00
   2.50    1.47 -3.00  0.50
   2.50    1.58 -2.50 -3.50
   2.51    1.47 -3.50  2.50
   2.52    1.50 -4.00  4.50
   2.52    1.58 -2.50 -4.00
   2.53    1.47 -3.00  0.00
   2.54    1.48 -3.50  2.00
   2.54    1.49 -3.50  1.50
   2.55    1.59 -2.50 -4.50
   2.55    1.55 -2.00 -5.00
   2.55    1.47 -3.00 -0.50
   2.55    1.50 -3.00 -1.00
   2.56    1.50 -4.00  4.00
   2.57    1.49 -4.00  3.50
   2.57    1.52 -3.00 -1.50
   2.58    1.50 -3.50  1.00
   2.58    1.55 -3.00 -2.00
   2.59    1.58 -3.00 -2.50
   2.60    1.49 -4.00  3.00
   2.60    1.60 -3.00 -3.00
   2.60    1.52 -4.50  5.00
   2.61    1.48 -3.50  0.50
   2.61    1.49 -4.00  2.50
   2.62    1.61 -3.00 -3.50
   2.62    1.58 -2.50 -5.00
   2.63    1.61 -3.00 -4.00
   2.63    1.51 -4.00  2.00
   2.63    1.49 -3.50  0.00
   2.64    1.51 -4.50  4.50
   2.64    1.62 -3.00 -4.50
   2.65    1.52 -4.00  1.50
   2.65    1.51 -4.50  4.00
   2.65    1.52 -3.50 -0.50
   2.67    1.53 -4.00  1.00
   2.68    1.52 -4.50  3.50
   2.68    1.54 -3.50 -1.00
   2.68    1.58 -3.50 -2.00
   2.68    1.61 -3.00 -5.00
   2.69    1.61 -3.50 -2.50
   2.69    1.56 -3.50 -1.50
   2.70    1.62 -3.50 -3.00
   2.70    1.63 -3.50 -3.50
   2.70    1.64 -3.50 -4.00
   2.70    1.53 -4.50  3.00
   2.70    1.54 -5.00  5.00
   2.71    1.53 -4.00  0.50
   2.71    1.55 -4.50  2.00
   2.72    1.53 -4.50  2.50
   2.72    1.63 -3.50 -4.50
   2.73    1.56 -4.50  1.50
   2.73    1.54 -5.00  4.50
   2.75    1.53 -4.00  0.00
   2.75    1.64 -3.50 -5.00
   2.76    1.54 -5.00  4.00
   2.76    1.56 -4.00 -0.50
   2.76    1.55 -4.50  1.00
   2.76    1.63 -4.00 -3.00
   2.77    1.55 -5.00  3.50
   2.77    1.64 -4.00 -3.50
   2.77    1.62 -4.00 -2.50
   2.78    1.57 -4.00 -1.00
   2.78    1.65 -4.00 -4.00
   2.78    1.60 -4.00 -2.00
   2.79    1.55 -5.00  3.00
   2.79    1.58 -4.00 -1.50
   2.79    1.55 -4.50  0.50
   2.79    1.66 -4.00 -4.50
   2.79    1.67 -4.00 -5.00
   2.80    1.56 -5.00  2.50
   2.81    1.58 -5.00  2.00
   2.82    1.56 -4.50  0.00
   2.82    1.58 -5.00  1.50
   2.83    1.58 -4.50 -0.50
   2.84    1.59 -4.50 -1.00
   2.84    1.62 -4.50 -2.50
   2.84    1.64 -4.50 -3.00
   2.85    1.58 -5.00  1.00
   2.85    1.61 -4.50 -2.00
   2.85    1.60 -4.50 -1.50
   2.85    1.64 -4.50 -3.50
   2.85    1.65 -4.50 -4.00
   2.86    1.66 -4.50 -4.50
   2.86    1.67 -4.50 -5.00
   2.87    1.58 -5.00  0.50
   2.88    1.57 -5.00  0.00
   2.89    1.59 -5.00 -0.50
   2.89    1.64 -5.00 -3.00
   2.90    1.59 -5.00 -1.00
   2.90    1.60 -5.00 -1.50
   2.90    1.64 -5.00 -3.50
   2.91    1.60 -5.00 -2.00
   2.91    1.61 -5.00 -2.50
   2.91    1.66 -5.00 -4.50
   2.92    1.66 -5.00 -5.00
   2.92    1.64 -5.00 -4.00
