   mean     std    e1    e2
   1.09    0.79  1.00 -4.00
   1.09    0.76  1.00  3.00
   1.09    0.81  0.00  5.00
   1.09    0.78  3.00 -4.00
   1.10    0.78  2.50 -1.00
   1.10    0.80  2.50 -0.50
   1.10    0.76  3.00 -3.50
   1.11    0.79  3.00 -3.00
   1.12    0.84  2.00 -5.00
   1.12    0.87 -1.00  3.00
   1.12    0.77  0.50  4.00
   1.12    0.91 -1.00  3.50
   1.13    0.94 -1.00  2.00
   1.13    0.84  1.00  3.50
   1.13    0.77  1.50  2.00
   1.14    0.82  3.50 -5.00
   1.14    0.90 -1.00  2.50
   1.14    0.80  3.00 -2.50
   1.14    0.80  3.50 -4.50
   1.14    0.79  2.00  1.00
   1.15    0.82  3.00 -2.00
   1.15    0.84  3.00 -1.50
   1.15    0.80  0.50  4.50
   1.16    0.85  1.00  4.00
   1.16    0.84  3.50 -3.50
   1.16    0.85  0.50 -3.50
   1.17    0.90 -1.00  4.00
   1.17    0.83  3.50 -4.00
   1.17    0.85  3.50 -3.00
   1.17    0.82  2.50  0.00
   1.18    0.85  1.50  3.00
   1.18    0.87  1.50 -5.00
   1.18    0.82  1.50  2.50
   1.18    0.86  1.00  4.50
   1.19    0.85  0.50  5.00
   1.19    0.84  0.00 -2.50
   1.19    0.89  3.50 -2.50
   1.19    0.92 -1.00  4.50
   1.19    0.95 -1.00  1.50
   1.20    0.86  3.00 -1.00
   1.20    0.81 -0.50 -1.00
   1.20    0.88  1.00 -4.50
   1.21    0.86  2.50  0.50
   1.21    0.88  3.00 -0.50
   1.21    0.86  1.50  3.50
   1.21    0.89  1.00  5.00
   1.22    0.88  4.00 -4.50
   1.22    0.92 -1.00  5.00
   1.22    0.83  2.00  1.50
   1.22    0.87  4.00 -5.00
   1.24    0.90  3.50 -2.00
   1.24    0.89  4.00 -3.50
   1.24    0.92  3.00  0.00
   1.24    0.84  2.00  2.00
   1.24    0.89  2.50  1.00
   1.25    0.90  4.00 -3.00
   1.25    0.90  1.50  4.00
   1.25    0.88  4.00 -4.00
   1.26    0.91  1.50  4.50
   1.26    0.91  3.50 -1.50
   1.26    0.92  3.00  0.50
   1.26    0.87  2.00  2.50
   1.27    0.97  3.50 -0.50
   1.27    0.97 -1.00  1.00
   1.28    0.94  3.50 -1.00
   1.28    0.90  2.50  1.50
   1.28    0.94  4.00 -2.50
   1.28    0.91  1.50  5.00
   1.29    0.95  3.00  1.00
   1.29    0.89  2.00  3.00
   1.30    0.93  2.00  3.50
   1.30    0.93  4.50 -4.00
   1.30    0.93  2.50  2.00
   1.31    0.95  4.50 -3.50
   1.31    0.94  4.50 -4.50
   1.31    0.95  4.00 -2.00
   1.31    0.95  4.50 -3.00
   1.31    0.98  3.50  0.00
   1.31    0.94  4.50 -5.00
   1.32    0.95  2.00  4.00
   1.32    0.97  4.50 -2.50
   1.32    0.99  3.50  0.50
   1.33    0.97  4.00 -1.50
   1.33    0.92  0.50 -4.00
   1.33    0.96  3.00  1.50
   1.33    0.94  2.50  2.50
   1.34    0.98  5.00 -4.50
   1.34    1.00  4.50 -2.00
   1.34    0.97  2.00  4.50
   1.34    1.01  4.00 -1.00
   1.34    0.96  1.00 -5.00
   1.34    0.98  3.00  2.00
   1.34    1.00  3.00  2.50
   1.34    0.92  0.00 -3.00
   1.35    0.99  5.00 -3.00
   1.35    0.97  5.00 -3.50
   1.35    0.96  2.50  3.00
   1.35    1.02  4.00 -0.50
   1.35    0.98  5.00 -4.00
   1.35    0.97  5.00 -5.00
   1.36    1.00  3.00  3.00
   1.36    0.99  2.00  5.00
   1.36    1.00  3.50  1.00
   1.36    0.97  2.50  3.50
   1.36    1.01  3.50  1.50
   1.37    1.01  2.50  4.00
   1.37    1.02  2.50  4.50
   1.37    1.02  3.50  2.00
   1.37    0.86 -0.50 -1.50
   1.37    1.00  3.00  3.50
   1.37    0.98 -1.00  0.50
   1.37    1.02  5.00 -2.50
   1.38    1.06 -1.50  5.00
   1.38    1.03  4.00  0.00
   1.38    1.02  3.50  2.50
   1.38    1.05  2.50  5.00
   1.39    1.05  4.50 -1.00
   1.39    1.04  4.50 -1.50
   1.39    1.03  3.00  4.00
   1.39    1.05  3.50  3.00
   1.39    1.04  4.50 -0.50
   1.39    1.07 -1.50  4.00
   1.40    1.05 -1.50  4.50
   1.40    1.07  3.00  4.50
   1.41    1.03  4.00  0.50
   1.41    1.08  3.00  5.00
   1.41    1.09  3.50  3.50
   1.42    1.06  4.50  0.00
   1.42    1.03  4.00  1.00
   1.42    1.08 -1.50  3.50
   1.43    1.04  5.00 -2.00
   1.43    1.05  4.00  2.00
   1.43    1.10  3.50  4.00
   1.43    1.04  4.00  1.50
   1.44    1.08  5.00 -0.50
   1.44    1.05  5.00 -1.50
   1.45    1.08  5.00 -1.00
   1.45    1.07  4.50  0.50
   1.45    1.08  4.00  2.50
   1.46    1.00 -1.00  0.00
   1.46    1.08  5.00  0.00
   1.46    1.13  3.50  4.50
   1.46    1.13  4.00  3.50
   1.47    1.08  4.50  1.00
   1.47    1.10  4.00  3.00
   1.47    1.14  3.50  5.00
   1.48    1.09  4.50  1.50
   1.48    0.98  0.50 -4.50
   1.48    1.14  4.00  4.00
   1.48    1.09  4.50  2.00
   1.48    1.11  5.00  0.50
   1.48    1.10  5.00  1.00
   1.49    1.09 -1.50  3.00
   1.50    1.12  4.50  2.50
   1.50    0.92 -0.50 -2.00
   1.51    1.11 -1.50  2.50
   1.51    1.16  4.00  4.50
   1.51    1.13  4.50  3.00
   1.51    1.12  5.00  1.50
   1.52    1.16  4.50  3.50
   1.53    0.99  0.00 -3.50
   1.54    1.18  4.00  5.00
   1.54    1.14  5.00  2.00
   1.54    1.18  4.50  4.00
   1.54    1.18  5.00  2.50
   1.55    1.18  5.00  3.00
   1.56    1.19  5.00  3.50
   1.56    1.19  4.50  4.50
   1.57    1.19  5.00  4.00
   1.57    1.20  4.50  5.00
   1.58    1.11 -1.50  2.00
   1.59    1.21  5.00  4.50
   1.61    1.22  5.00  5.00
   1.62    1.03 -1.00 -0.50
   1.62    1.03  0.50 -5.00
   1.63    1.17 -1.50  1.50
   1.64    1.05  0.00 -4.00
   1.65    0.96 -0.50 -2.50
   1.68    1.19 -2.00  5.00
   1.70    1.20 -2.00  4.50
   1.71    1.20 -1.50  1.00
   1.73    1.02 -1.00 -1.00
   1.73    1.20 -2.00  4.00
   1.76    1.11  0.00 -4.50
   1.79    1.23 -2.00  3.50
   1.79    1.03 -0.50 -3.00
   1.81    1.21 -1.50  0.50
   1.84    1.23 -2.00  3.00
   1.87    1.27 -2.00  2.50
   1.88    1.07 -1.00 -1.50
   1.89    1.16  0.00 -5.00
   1.90    1.19 -1.50  0.00
   1.92    1.29 -2.00  2.00
   1.94    1.27 -2.50  5.00
   1.96    1.11 -0.50 -3.50
   1.96    1.32 -2.00  1.50
   1.98    1.30 -2.50  4.50
   1.99    1.11 -1.00 -2.00
   2.04    1.15 -0.50 -4.00
   2.05    1.22 -1.50 -0.50
   2.05    1.30 -2.50  4.00
   2.06    1.31 -2.50  3.50
   2.08    1.32 -2.00  1.00
   2.10    1.33 -2.50  3.00
   2.11    1.15 -1.00 -2.50
   2.13    1.21 -0.50 -4.50
   2.15    1.40 -2.50  2.50
   2.16    1.24 -1.50 -1.00
   2.17    1.30 -2.00  0.50
   2.18    1.18 -1.00 -3.00
   2.20    1.37 -3.00  5.00
   2.21    1.40 -2.50  2.00
   2.22    1.37 -3.00  4.50
   2.22    1.27 -0.50 -5.00
   2.25    1.23 -1.50 -1.50
   2.26    1.32 -2.00  0.00
   2.27    1.39 -2.50  1.50
   2.29    1.41 -3.00  4.00
   2.31    1.20 -1.00 -3.50
   2.32    1.44 -3.00  3.50
   2.34    1.37 -2.50  1.00
   2.35    1.44 -3.00  3.00
   2.35    1.28 -1.50 -2.00
   2.37    1.44 -3.00  2.50
   2.38    1.31 -2.00 -0.50
   2.38    1.24 -1.00 -4.00
   2.39    1.43 -3.50  5.00
   2.40    1.38 -2.50  0.50
   2.42    1.43 -3.50  4.50
   2.42    1.41 -3.00  2.00
   2.43    1.43 -3.50  4.00
   2.45    1.32 -1.50 -2.50
   2.47    1.44 -3.50  3.50
   2.47    1.31 -2.00 -1.00
   2.48    1.39 -2.50  0.00
   2.49    1.38 -3.00  1.50
   2.50    1.31 -1.00 -4.50
   2.50    1.45 -3.50  3.00
   2.53    1.35 -1.50 -3.00
   2.53    1.46 -4.00  5.00
   2.54    1.47 -4.00  4.50
   2.55    1.35 -2.00 -1.50
   2.55    1.44 -3.00  1.00
   2.56    1.35 -1.00 -5.00
   2.57    1.40 -2.50 -0.50
   2.57    1.44 -3.50  2.50
   2.57    1.48 -4.00  4.00
   2.58    1.46 -3.00  0.50
   2.59    1.34 -2.00 -2.00
   2.63    1.48 -4.00  3.50
   2.63    1.37 -1.50 -3.50
   2.64    1.44 -3.50  2.00
   2.65    1.39 -2.50 -1.00
   2.65    1.36 -2.00 -2.50
   2.67    1.47 -4.00  3.00
   2.67    1.45 -4.50  5.00
   2.67    1.44 -3.00  0.00
   2.69    1.44 -3.50  1.50
   2.69    1.37 -1.50 -4.00
   2.70    1.44 -3.50  1.00
   2.71    1.47 -4.50  4.50
   2.72    1.37 -2.50 -1.50
   2.72    1.46 -4.00  2.50
   2.72    1.44 -3.00 -0.50
   2.72    1.46 -4.50  4.00
   2.73    1.39 -2.00 -3.00
   2.74    1.45 -4.50  3.50
   2.75    1.44 -4.00  2.00
   2.76    1.46 -3.50  0.50
   2.77    1.39 -1.50 -4.50
   2.77    1.42 -3.00 -1.00
   2.79    1.42 -4.50  3.00
   2.79    1.50 -5.00  5.00
   2.80    1.47 -3.50  0.00
   2.80    1.43 -2.00 -3.50
   2.80    1.37 -2.50 -2.00
   2.81    1.40 -1.50 -5.00
   2.82    1.42 -4.00  1.50
   2.82    1.48 -5.00  4.50
   2.83    1.44 -4.50  2.50
   2.83    1.49 -5.00  4.00
   2.84    1.41 -3.00 -1.50
   2.84    1.47 -3.50 -0.50
   2.85    1.39 -2.50 -2.50
   2.86    1.45 -4.00  1.00
   2.86    1.43 -2.00 -4.00
   2.87    1.49 -4.00  0.50
   2.88    1.43 -4.50  2.00
   2.88    1.46 -5.00  3.50
   2.89    1.46 -3.50 -1.00
   2.90    1.42 -2.00 -4.50
   2.90    1.46 -4.00  0.00
   2.91    1.43 -4.50  1.50
   2.91    1.39 -3.00 -2.00
   2.92    1.42 -2.50 -3.00
   2.92    1.43 -5.00  3.00
   2.94    1.42 -3.00 -2.50
   2.94    1.44 -4.50  1.00
   2.94    1.44 -2.50 -3.50
   2.95    1.45 -5.00  2.50
   2.95    1.43 -2.00 -5.00
   2.95    1.45 -3.50 -1.50
   2.96    1.45 -4.50  0.50
   2.96    1.47 -4.00 -0.50
   2.98    1.44 -5.00  2.00
   2.99    1.46 -2.50 -4.00
   3.00    1.47 -4.50  0.00
   3.00    1.45 -3.50 -2.00
   3.00    1.48 -4.00 -1.00
   3.00    1.45 -5.00  1.50
   3.01    1.42 -3.00 -3.00
   3.03    1.47 -4.50 -0.50
   3.03    1.46 -5.00  1.00
   3.04    1.47 -2.50 -4.50
   3.04    1.47 -5.00  0.50
   3.04    1.41 -3.00 -3.50
   3.06    1.46 -3.50 -2.50
   3.06    1.45 -5.00  0.00
   3.07    1.46 -4.00 -1.50
   3.08    1.47 -4.50 -1.00
   3.08    1.44 -2.50 -5.00
   3.09    1.47 -4.00 -2.00
   3.09    1.42 -3.00 -4.00
   3.09    1.45 -3.50 -3.00
   3.12    1.47 -5.00 -0.50
   3.12    1.42 -3.00 -4.50
   3.12    1.45 -3.50 -3.50
   3.12    1.46 -4.50 -1.50
   3.12    1.44 -4.00 -2.50
   3.12    1.47 -4.50 -2.00
   3.13    1.49 -5.00 -1.00
   3.14    1.44 -3.00 -5.00
   3.14    1.49 -5.00 -1.50
   3.15    1.47 -4.00 -3.00
   3.16    1.44 -3.50 -4.00
   3.17    1.48 -5.00 -2.00
   3.19    1.47 -4.00 -3.50
   3.19    1.44 -4.50 -2.50
   3.19    1.46 -4.50 -3.00
   3.19    1.48 -4.00 -4.00
   3.20    1.44 -3.50 -4.50
   3.20    1.47 -5.00 -2.50
   3.22    1.44 -3.50 -5.00
   3.23    1.46 -4.00 -4.50
   3.23    1.46 -5.00 -3.00
   3.23    1.45 -4.50 -3.50
   3.24    1.48 -4.50 -4.00
   3.25    1.46 -5.00 -3.50
   3.26    1.47 -4.00 -5.00
   3.27    1.47 -5.00 -4.00
   3.27    1.46 -4.50 -4.50
   3.28    1.48 -5.00 -4.50
   3.29    1.47 -4.50 -5.00
   3.31    1.46 -5.00 -5.00
